,BEGIN_TIME,EVENT_ID,END_TIME,EVENT_TYPE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,BEGIN_DATE,END_DATE,AFFECTED,DAMAGE,LABEL
878,1130.0,173402.0,1300.0,Flash Flood,35.7,-88.13,35.6563,-88.1261,05/2009/16,05/2009/16,0,0.0,1
879,220.0,166722.0,915.0,Flash Flood,33.1042,-95.2714,33.0999,-95.2316,05/2009/3,05/2009/3,0,0.0,1
880,113.0,153821.0,626.0,Flood,40.7513,-94.6431,40.5739,-94.818,03/2009/24,03/2009/24,0,25000.0,1
881,703.0,153822.0,1131.0,Flood,40.9691,-93.2575,40.9009,-93.2108,03/2009/24,03/2009/27,0,25000.0,1
882,100.0,155295.0,500.0,Flash Flood,38.4901,-92.8949,38.3352,-92.8825,02/2009/11,02/2009/11,0,0.0,1
883,1430.0,173407.0,1730.0,Flash Flood,34.2899,-88.4799,34.3013,-88.4858,05/2009/16,05/2009/16,0,0.0,1
884,1430.0,173409.0,1730.0,Flash Flood,34.22,-88.67,34.2189,-88.648,05/2009/16,05/2009/16,0,0.0,1
885,900.0,170604.0,1200.0,Flood,36.0367,-81.0156,35.9921,-80.9999,05/2009/26,05/2009/26,0,0.0,1
886,900.0,170612.0,1000.0,Flash Flood,35.991,-81.1088,35.9912,-81.0063,05/2009/26,05/2009/26,0,0.0,1
887,800.0,170613.0,1000.0,Flash Flood,35.1008,-81.6657,35.1058,-81.6256,05/2009/26,05/2009/26,0,0.0,1
888,930.0,170651.0,1030.0,Flash Flood,34.786,-82.4798,34.7765,-82.4798,05/2009/27,05/2009/27,0,0.0,1
889,52.0,166718.0,915.0,Flash Flood,33.17,-95.22,33.2037,-95.2158,05/2009/3,05/2009/3,0,0.0,1
890,142.0,156724.0,600.0,Flash Flood,33.6918,-88.2065,33.6601,-88.1931,02/2009/28,02/2009/28,0,5000.0,1
891,130.0,155179.0,530.0,Flash Flood,38.3944,-93.4319,38.2349,-93.39200000000001,02/2009/11,02/2009/11,0,0.0,1
892,100.0,155180.0,530.0,Flash Flood,37.8351,-92.54299999999999,37.8312,-92.5417,02/2009/11,02/2009/11,0,0.0,1
893,100.0,155182.0,500.0,Flash Flood,36.8695,-94.3583,36.8691,-94.3582,02/2009/11,02/2009/11,0,0.0,1
894,350.0,170581.0,500.0,Flash Flood,35.6454,-81.5293,35.6454,-81.5198,05/2009/26,05/2009/26,0,0.0,1
895,930.0,175318.0,1030.0,Flash Flood,30.252,-88.1296,30.253,-88.1222,05/2009/23,05/2009/23,0,0.0,1
896,2250.0,166716.0,915.0,Flash Flood,32.8047,-95.6415,32.7816,-95.6422,05/2009/2,05/2009/3,0,60000.0,1
897,1338.0,172738.0,1745.0,Flash Flood,37.1555,-80.4622,37.1537,-80.4684,05/2009/27,05/2009/27,0,4000.0,1
898,1338.0,172742.0,1745.0,Flash Flood,37.1666,-80.4036,37.1656,-80.3995,05/2009/27,05/2009/27,0,10000.0,1
899,1338.0,172743.0,1745.0,Flash Flood,37.1986,-80.3913,37.1994,-80.3907,05/2009/27,05/2009/27,0,5000.0,1
900,2258.0,209064.0,15.0,Flood,35.3376,-119.0168,35.338,-119.0134,12/2009/10,12/2009/11,0,25000.0,1
901,1255.0,156689.0,1600.0,Flash Flood,33.2092,-87.5423,33.2223,-87.5424,02/2009/27,02/2009/27,0,0.0,1
902,910.0,150600.0,636.0,Flood,41.5658,-93.6716,41.5742,-93.6953,02/2009/10,02/2009/15,0,10000.0,1
903,1635.0,150601.0,1315.0,Flood,42.6407,-92.5518,42.6103,-92.5521,02/2009/14,02/2009/15,0,10000.0,1
904,428.0,209065.0,745.0,Flood,36.7114,-119.7887,36.7239,-119.7721,12/2009/11,12/2009/11,0,0.0,1
905,1601.0,156695.0,1900.0,Flash Flood,33.4381,-87.65799999999999,33.4365,-87.6569,02/2009/27,02/2009/27,0,0.0,1
906,1707.0,150602.0,1400.0,Flood,42.5589,-92.5583,42.5886,-92.7608,02/2009/11,02/2009/12,0,10000.0,1
907,0.0,193128.0,330.0,Flash Flood,36.5064,-97.8731,36.4639,-97.8415,08/2009/18,08/2009/18,0,0.0,1
908,1730.0,156713.0,2030.0,Flash Flood,33.3295,-88.0239,33.3281,-88.0256,02/2009/27,02/2009/27,0,0.0,1
909,1844.0,150603.0,508.0,Flood,41.4888,-92.8635,41.318999999999996,-92.417,02/2009/9,02/2009/13,0,15000.0,1
910,825.0,149632.0,2030.0,Flood,41.29,-92.68,41.2968,-92.6802,03/2009/8,03/2009/8,0,10000.0,1
911,1220.0,149633.0,2030.0,Flood,41.03,-92.72,41.0291,-92.7092,03/2009/8,03/2009/8,0,10000.0,1
912,2218.0,150597.0,2243.0,Flood,42.5208,-94.2222,42.3504,-94.0969,02/2009/10,02/2009/10,0,0.0,1
913,1428.0,150598.0,1516.0,Flood,42.3199,-93.9336,42.3103,-94.0039,02/2009/10,02/2009/10,0,0.0,1
914,1735.0,197582.0,2030.0,Flash Flood,39.8234,-89.9033,39.6938,-89.9727,09/2009/6,09/2009/6,0,0.0,1
915,930.0,197584.0,1400.0,Flash Flood,39.7553,-90.3091,39.5316,-90.3014,09/2009/20,09/2009/20,1,0.0,1
916,1545.0,191525.0,1730.0,Flash Flood,31.7217,-85.8364,31.7194,-85.8364,08/2009/21,08/2009/21,0,0.0,1
917,2300.0,173931.0,1700.0,Flood,41.5,-90.43,41.5,-90.22,06/2009/22,06/2009/24,0,250000.0,1
918,2300.0,173932.0,1700.0,Flood,41.5,-90.43,41.5,-90.22,06/2009/22,06/2009/24,0,250000.0,1
919,1830.0,186084.0,2000.0,Flash Flood,32.3829,-106.656,32.3145,-106.6567,06/2009/28,06/2009/28,0,10000.0,1
920,1825.0,176076.0,2353.0,Flash Flood,37.6382,-83.4412,37.6148,-83.4292,05/2009/8,05/2009/8,0,0.0,1
921,1900.0,184549.0,2000.0,Flash Flood,37.52,-77.28,37.5165,-77.2805,06/2009/3,06/2009/3,0,0.0,1
922,1930.0,184552.0,2030.0,Flash Flood,37.76,-77.48,37.7601,-77.4773,06/2009/3,06/2009/3,0,0.0,1
923,1700.0,185066.0,1800.0,Flash Flood,36.73,-78.13,36.686,-78.0874,06/2009/4,06/2009/4,0,0.0,1
924,1535.0,185272.0,1835.0,Flash Flood,40.47,-111.87,40.4982,-111.8429,06/2009/20,06/2009/20,0,0.0,1
925,2110.0,185277.0,10.0,Flash Flood,40.5046,-111.8334,40.5074,-111.8408,06/2009/17,06/2009/18,0,0.0,1
926,2215.0,178312.0,130.0,Flash Flood,39.9844,-79.6096,39.9815,-79.6033,06/2009/17,06/2009/18,0,250000.0,1
927,600.0,179127.0,1800.0,Flood,37.7582,-89.3619,37.7573,-89.366,07/2009/15,07/2009/20,0,0.0,1
928,820.0,179131.0,1100.0,Flash Flood,38.22,-89.05,38.2053,-89.0195,07/2009/11,07/2009/11,0,0.0,1
929,1500.0,184315.0,1545.0,Flood,37.78,-99.63,37.7832,-99.6112,06/2009/2,06/2009/2,0,0.0,1
930,1610.0,163219.0,1700.0,Flash Flood,34.9666,-86.72200000000001,34.9681,-86.662,06/2009/4,06/2009/4,0,0.0,1
931,1900.0,176100.0,2100.0,Flash Flood,37.3609,-83.3746,37.3298,-83.3674,05/2009/8,05/2009/8,0,0.0,1
932,505.0,186033.0,905.0,Flood,38.29,-99.14,38.2899,-99.1374,06/2009/16,06/2009/16,0,0.0,1
933,241.0,186036.0,941.0,Flood,38.26,-99.14,38.2594,-99.1314,06/2009/16,06/2009/16,0,0.0,1
934,200.0,186037.0,1231.0,Flood,38.25,-99.21,38.2091,-99.2395,06/2009/16,06/2009/16,0,0.0,1
935,1800.0,185347.0,2100.0,Flash Flood,43.615,-103.729,43.552,-103.73,06/2009/14,06/2009/14,0,0.0,1
936,1810.0,185348.0,2100.0,Flash Flood,44.42,-103.26,44.282,-103.21,06/2009/14,06/2009/14,0,0.0,1
937,1930.0,185349.0,2200.0,Flash Flood,44.14,-102.95,44.05,-102.86,06/2009/14,06/2009/14,0,0.0,1
938,1130.0,170566.0,1330.0,Flash Flood,37.223,-82.3051,37.1149,-82.2553,06/2009/17,06/2009/17,0,25000.0,1
939,2150.0,179214.0,2330.0,Flash Flood,38.13,-87.17,38.2047,-87.1765,07/2009/30,07/2009/30,0,0.0,1
940,1600.0,170568.0,1630.0,Flash Flood,37.22,-82.32,37.1297,-82.2574,06/2009/17,06/2009/17,0,10000.0,1
941,800.0,160460.0,800.0,Flood,45.601000000000006,-96.8717,45.6001,-96.8715,03/2009/17,03/2009/26,0,0.0,1
942,2020.0,178236.0,2120.0,Flash Flood,40.894,-80.8214,40.8915,-80.8207,06/2009/17,06/2009/17,0,50000.0,1
943,2150.0,178256.0,30.0,Flash Flood,39.97,-80.75,39.9129,-80.8147,06/2009/17,06/2009/18,0,100000.0,1
944,1445.0,181332.0,1445.0,Flash Flood,36.87,-94.37,36.8706,-94.3782,06/2009/24,06/2009/24,0,0.0,1
945,0.0,180378.0,230.0,Flash Flood,33.52,-82.09,33.5474,-82.1479,08/2009/13,08/2009/13,0,120000.0,1
946,2330.0,179818.0,130.0,Flood,39.66,-79.41,39.6603,-79.4076,06/2009/17,06/2009/18,0,25000.0,1
947,1815.0,170057.0,1915.0,Flash Flood,37.62,-82.17,37.6194,-82.1187,06/2009/2,06/2009/2,0,10000.0,1
948,700.0,160690.0,2359.0,Flood,45.6036,-98.31,45.6131,-98.2583,03/2009/21,03/2009/31,0,0.0,1
949,700.0,160695.0,2359.0,Flood,44.9983,-98.4772,44.9957,-98.4749,03/2009/21,03/2009/31,0,0.0,1
950,1707.0,183117.0,1807.0,Flash Flood,38.9227,-83.6506,38.8264,-83.6209,06/2009/14,06/2009/14,0,0.0,1
951,1025.0,187127.0,1145.0,Flash Flood,37.25,-88.5,37.2499,-88.4931,07/2009/28,07/2009/28,0,2000.0,1
952,1955.0,187128.0,2100.0,Flash Flood,38.08,-89.38,38.0757,-89.3804,07/2009/11,07/2009/11,0,0.0,1
953,110.0,186032.0,610.0,Flood,38.26,-99.14,38.2531,-99.1241,06/2009/16,06/2009/16,0,0.0,1
954,1945.0,185021.0,2100.0,Flash Flood,34.515,-82.665,34.474000000000004,-82.67,06/2009/5,06/2009/5,0,20000.0,1
955,125.0,185838.0,205.0,Flood,37.8,-100.35,37.8018,-100.3349,06/2009/12,06/2009/12,0,0.0,1
956,1233.0,196372.0,1733.0,Flash Flood,33.49,-92.17,33.4132,-92.0984,10/2009/13,10/2009/13,0,0.0,1
957,1630.0,179539.0,1900.0,Flash Flood,37.18,-94.8251,37.1907,-94.8391,06/2009/10,06/2009/10,0,0.0,1
958,2100.0,179804.0,2300.0,Flash Flood,40.2242,-80.5821,40.2258,-80.6012,06/2009/17,06/2009/17,0,25000.0,1
959,10.0,180620.0,300.0,Flash Flood,43.32,-98.39,43.14,-98.11,06/2009/25,06/2009/25,0,0.0,1
960,2100.0,185350.0,800.0,Flood,44.28,-103.18,44.205,-103.18,06/2009/14,06/2009/15,0,0.0,1
961,2020.0,178306.0,2215.0,Flash Flood,40.62,-80.25,40.6153,-80.2453,06/2009/17,06/2009/17,0,100000.0,1
962,1445.0,179994.0,1601.0,Flash Flood,33.9344,-88.0224,33.9338,-88.0251,06/2009/4,06/2009/4,0,0.0,1
963,1515.0,179995.0,1700.0,Flash Flood,33.7483,-88.1064,33.7648,-88.104,06/2009/4,06/2009/4,0,0.0,1
964,1642.0,182686.0,1845.0,Flash Flood,33.2491,-92.6971,33.1847,-92.6862,06/2009/3,06/2009/3,0,100000.0,1
965,930.0,197585.0,1400.0,Flash Flood,39.5316,-90.3014,39.6363,-90.3011,09/2009/20,09/2009/20,0,0.0,1
966,1815.0,197586.0,30.0,Flash Flood,39.113,-87.6747,39.0549,-87.8627,09/2009/20,09/2009/21,0,0.0,1
967,1900.0,194241.0,2000.0,Flash Flood,36.57,-77.25,36.5702,-77.2481,08/2009/5,08/2009/5,0,0.0,1
968,1607.0,194261.0,1707.0,Flash Flood,36.84,-76.3,36.8367,-76.2998,08/2009/12,08/2009/12,0,0.0,1
969,1625.0,194262.0,1725.0,Flash Flood,36.83,-76.25,36.8293,-76.2447,08/2009/12,08/2009/12,0,0.0,1
970,1630.0,194263.0,1730.0,Flash Flood,36.86,-76.31,36.8493,-76.2839,08/2009/12,08/2009/12,0,0.0,1
971,1730.0,167438.0,2030.0,Flash Flood,41.15,-102.98,41.1429,-102.9875,06/2009/10,06/2009/10,0,10000.0,1
972,1708.0,167447.0,2340.0,Flash Flood,41.0563,-103.5,41.0788,-103.3958,06/2009/11,06/2009/11,0,5000.0,1
973,1740.0,167448.0,2340.0,Flash Flood,41.0753,-103.32,41.1316,-103.3202,06/2009/11,06/2009/11,0,5000.0,1
974,1919.0,167449.0,2100.0,Flash Flood,42.3464,-104.8906,42.3435,-104.8914,06/2009/11,06/2009/11,0,0.0,1
975,1600.0,191527.0,1730.0,Flash Flood,31.7,-85.96,31.6958,-85.9615,08/2009/21,08/2009/21,0,0.0,1
976,1235.0,182429.0,1400.0,Flash Flood,42.17,-112.6695,42.17,-112.5914,06/2009/17,06/2009/17,0,0.0,1
977,1110.0,182430.0,1600.0,Flash Flood,43.6655,-114.37,43.708999999999996,-114.37,06/2009/17,06/2009/17,0,0.0,1
978,1600.0,182431.0,1900.0,Flash Flood,43.9555,-111.68,43.97,-111.6599,06/2009/17,06/2009/17,0,0.0,1
979,500.0,182433.0,1200.0,Flood,42.2766,-112.0,42.32,-111.9413,06/2009/14,06/2009/17,0,25000.0,1
980,1500.0,183669.0,1900.0,Flood,43.18,-112.3897,43.1511,-112.35,06/2009/21,06/2009/21,0,0.0,1
981,1555.0,184707.0,1630.0,Flash Flood,42.52,-114.48,42.52,-114.44,07/2009/5,07/2009/5,0,0.0,1
982,400.0,193767.0,700.0,Flash Flood,38.58,-92.18,38.6512,-92.3044,09/2009/20,09/2009/20,0,0.0,1
983,605.0,193768.0,845.0,Flash Flood,38.55,-91.0,38.6576,-91.3197,09/2009/20,09/2009/20,0,0.0,1
984,1645.0,194264.0,1745.0,Flash Flood,36.85,-76.27,36.8492,-76.2685,08/2009/12,08/2009/12,0,0.0,1
985,1745.0,194266.0,1845.0,Flash Flood,36.84,-76.3,36.8329,-76.2987,08/2009/12,08/2009/12,0,0.0,1
986,130.0,192926.0,330.0,Flash Flood,35.8399,-90.7115,35.8399,-90.7022,08/2009/5,08/2009/5,0,0.0,1
987,1349.0,192933.0,1545.0,Flash Flood,36.2772,-90.9864,36.284,-90.9697,08/2009/10,08/2009/10,0,0.0,1
988,1507.0,192935.0,1800.0,Flash Flood,36.2293,-91.2578,36.2428,-91.2595,08/2009/10,08/2009/10,0,0.0,1
989,1603.0,192944.0,1703.0,Flash Flood,36.18,-90.38,36.1933,-90.3699,08/2009/18,08/2009/18,0,0.0,1
990,2010.0,183087.0,2110.0,Flash Flood,39.87,-84.3377,39.8648,-84.38,06/2009/11,06/2009/11,0,2000.0,1
991,1603.0,183090.0,1703.0,Flash Flood,39.1379,-83.6703,39.1257,-83.6736,06/2009/9,06/2009/9,0,5000.0,1
992,1525.0,187350.0,1700.0,Flash Flood,39.0085,-110.1397,38.9994,-110.1002,05/2009/23,05/2009/23,0,3000.0,1
993,1735.0,185873.0,1845.0,Flash Flood,31.6546,-106.2405,31.6376,-106.2234,06/2009/22,06/2009/22,0,0.0,1
994,1335.0,185877.0,1435.0,Flash Flood,31.747,-106.3238,31.7437,-106.3175,06/2009/23,06/2009/23,0,50000.0,1
995,1105.0,185927.0,1330.0,Flash Flood,32.9667,-105.774,32.942,-105.7748,06/2009/23,06/2009/23,0,200000.0,1
996,1230.0,185930.0,1330.0,Flash Flood,32.9356,-105.9247,32.8837,-105.9175,06/2009/23,06/2009/23,0,0.0,1
997,1130.0,197325.0,1230.0,Flash Flood,30.048000000000002,-89.9835,30.0328,-89.9741,09/2009/13,09/2009/13,0,0.0,1
998,1919.0,192947.0,2019.0,Flash Flood,35.1354,-89.9719,35.1368,-89.9675,08/2009/18,08/2009/18,0,0.0,1
999,830.0,195564.0,1430.0,Flash Flood,47.5,-112.8727,47.5,-112.8085,08/2009/7,08/2009/7,0,0.0,1
1000,315.0,177856.0,915.0,Flash Flood,40.0,-95.21,39.992,-95.2109,06/2009/15,06/2009/15,0,0.0,1
1001,330.0,177858.0,330.0,Flash Flood,39.92,-94.32,39.9038,-94.3291,06/2009/15,06/2009/15,0,0.0,1
1002,545.0,177859.0,1145.0,Flash Flood,39.95,-95.15,39.9413,-95.1711,06/2009/15,06/2009/15,0,0.0,1
1003,2300.0,177860.0,500.0,Flash Flood,39.98,-95.14,39.9698,-95.1656,06/2009/15,06/2009/16,0,0.0,1
1004,2315.0,177861.0,515.0,Flash Flood,38.53,-93.52,38.5242,-93.5264,06/2009/15,06/2009/16,0,0.0,1
1005,2315.0,177863.0,515.0,Flash Flood,38.37,-93.77,38.3677,-93.7705,06/2009/15,06/2009/16,0,0.0,1
1006,1200.0,197934.0,1700.0,Flash Flood,34.2335,-92.0984,34.1744,-92.075,10/2009/13,10/2009/13,0,10000.0,1
1007,1200.0,197982.0,1700.0,Flash Flood,33.8431,-91.9418,33.8466,-91.5642,10/2009/13,10/2009/13,0,100000.0,1
1008,1200.0,198501.0,1645.0,Flash Flood,34.161,-93.1153,34.1002,-93.1109,10/2009/13,10/2009/13,0,5000.0,1
1009,1610.0,184736.0,1810.0,Flash Flood,38.28,-111.2,38.2126,-111.1837,06/2009/18,06/2009/18,0,2000.0,1
1010,1530.0,181321.0,1830.0,Flash Flood,38.04,-92.71,38.0444,-92.7045,06/2009/24,06/2009/24,0,0.0,1
1011,40.0,180899.0,340.0,Flash Flood,42.2,-97.53,42.3546,-97.5668,08/2009/16,08/2009/16,0,20000.0,1
1012,2200.0,197346.0,2300.0,Flash Flood,30.4605,-88.87799999999999,30.4512,-88.87799999999999,09/2009/22,09/2009/22,0,0.0,1
1013,1915.0,167469.0,2000.0,Flash Flood,41.5857,-103.3436,41.5883,-103.3275,06/2009/14,06/2009/14,0,0.0,1
1014,1810.0,191514.0,1930.0,Flash Flood,33.39,-86.69,33.3947,-86.6857,08/2009/18,08/2009/18,0,0.0,1
1015,1515.0,191516.0,1700.0,Flash Flood,33.9796,-86.6161,33.9803,-86.6148,08/2009/20,08/2009/20,0,0.0,1
1016,1520.0,191517.0,1630.0,Flash Flood,33.59,-87.99,33.5905,-87.9868,08/2009/20,08/2009/20,0,0.0,1
1017,1640.0,191519.0,1900.0,Flash Flood,33.22,-87.58,33.218,-87.58,08/2009/20,08/2009/20,0,0.0,1
1018,1700.0,191521.0,1900.0,Flash Flood,33.6079,-86.8227,33.6063,-86.8247,08/2009/20,08/2009/20,0,0.0,1
1019,300.0,188802.0,430.0,Flash Flood,40.1394,-91.6557,40.0933,-91.6387,08/2009/17,08/2009/17,0,0.0,1
1020,1230.0,188807.0,1530.0,Flash Flood,39.6874,-91.5196,39.6627,-91.5146,08/2009/17,08/2009/17,0,0.0,1
1021,2200.0,188811.0,200.0,Flash Flood,37.4717,-90.8164,37.4473,-90.8101,08/2009/18,08/2009/19,0,0.0,1
1022,1440.0,195074.0,1540.0,Flash Flood,36.85,-76.28,36.8677,-76.309,08/2009/22,08/2009/22,0,0.0,1
1023,1500.0,195075.0,1600.0,Flash Flood,37.6,-76.76,37.6,-76.7587,08/2009/22,08/2009/22,0,0.0,1
1024,2312.0,180904.0,12.0,Flash Flood,39.1515,-84.4521,39.1458,-84.4626,06/2009/2,06/2009/3,0,1000.0,1
1025,1922.0,178297.0,30.0,Flash Flood,40.43,-79.7,40.3633,-79.324,06/2009/17,06/2009/18,0,9000000.0,1
1026,2020.0,178307.0,2215.0,Flash Flood,40.5698,-80.3019,40.5716,-80.3042,06/2009/17,06/2009/17,0,50000.0,1
1027,2020.0,178310.0,2215.0,Flash Flood,40.5833,-80.2288,40.5823,-80.2278,06/2009/17,06/2009/17,0,50000.0,1
1028,1332.0,167434.0,2000.0,Flash Flood,41.9723,-103.7875,41.8665,-103.781,06/2009/10,06/2009/10,0,50000.0,1
1029,1615.0,167436.0,2000.0,Flash Flood,41.7478,-103.3312,41.6473,-103.0689,06/2009/10,06/2009/10,0,10000.0,1
1030,115.0,192925.0,315.0,Flash Flood,35.57,-90.72,35.5688,-90.7093,08/2009/5,08/2009/5,0,0.0,1
1031,2315.0,177864.0,515.0,Flash Flood,38.98,-92.99,38.9709,-92.9998,06/2009/15,06/2009/16,0,0.0,1
1032,2345.0,177865.0,545.0,Flash Flood,38.7,-93.23,38.6989,-93.2299,06/2009/15,06/2009/16,0,0.0,1
1033,637.0,177866.0,1237.0,Flash Flood,38.47,-94.59,38.4629,-94.5521,06/2009/16,06/2009/16,0,0.0,1
1034,651.0,177867.0,1251.0,Flash Flood,38.26,-94.16,38.2554,-94.1605,06/2009/16,06/2009/16,0,0.0,1
1035,0.0,184016.0,2359.0,Flood,43.827,-98.0814,43.72,-98.0,06/2009/1,06/2009/30,0,0.0,1
1036,1715.0,179538.0,2000.0,Flash Flood,45.9223,-68.3401,45.9244,-68.3247,06/2009/26,06/2009/26,0,0.0,1
1037,1746.0,176578.0,2100.0,Flash Flood,46.5,-109.77,46.23,-109.8,07/2009/2,07/2009/2,0,0.0,1
1038,1803.0,177824.0,2300.0,Flash Flood,46.38,-109.38,46.14,-109.39,07/2009/4,07/2009/4,0,0.0,1
1039,1550.0,175986.0,1700.0,Flash Flood,36.4804,-92.1279,36.271,-92.10799999999999,05/2009/27,05/2009/27,0,50000.0,1
1040,730.0,173626.0,1300.0,Flood,41.58,-91.56,41.4,-91.52,06/2009/22,06/2009/22,0,250000.0,1
1041,730.0,173628.0,1300.0,Flood,41.58,-91.56,41.4,-91.52,06/2009/22,06/2009/22,0,250000.0,1
1042,1400.0,173646.0,1230.0,Flood,41.26,-91.37,41.07,-91.18,06/2009/22,06/2009/23,0,250000.0,1
1043,1446.0,203062.0,1730.0,Flash Flood,18.4152,-66.1027,18.4362,-66.086,11/2009/15,11/2009/15,0,0.0,1
1044,1639.0,203068.0,1830.0,Flash Flood,18.4069,-66.0753,18.4072,-66.0714,11/2009/15,11/2009/15,0,0.0,1
1045,1520.0,201418.0,2100.0,Flash Flood,37.7186,-93.2908,37.7143,-93.2619,12/2009/23,12/2009/23,0,0.0,1
1046,1630.0,201419.0,2100.0,Flash Flood,37.84,-94.51,37.8497,-94.5051,12/2009/23,12/2009/23,0,0.0,1
1047,727.0,202805.0,2308.0,Flood,39.8839,-75.6074,39.9893,-75.3975,12/2009/9,12/2009/9,0,0.0,1
1048,1727.0,200847.0,2015.0,Flash Flood,18.4058,-66.0689,18.4059,-66.0684,11/2009/18,11/2009/18,0,25000.0,1
1049,930.0,202305.0,700.0,Flood,34.7724,-92.2607,34.7661,-92.2605,12/2009/24,12/2009/26,0,100000.0,1
1050,1900.0,203299.0,2100.0,Flash Flood,18.4324,-66.7934,18.4374,-66.7771,11/2009/27,11/2009/27,0,150000.0,1
1051,1909.0,202499.0,107.0,Flood,40.0945,-74.1551,40.0856,-74.1545,12/2009/9,12/2009/10,0,0.0,1
1052,130.0,202945.0,230.0,Flood,34.6885,-77.0735,34.685,-77.071,11/2009/19,11/2009/19,0,0.0,1
1053,1754.0,203096.0,2000.0,Flash Flood,18.4217,-66.0986,18.4214,-66.0982,11/2009/18,11/2009/18,0,0.0,1
1054,915.0,202502.0,730.0,Flood,40.62,-74.47,40.72,-74.67,12/2009/9,12/2009/11,0,0.0,1
1055,528.0,202111.0,952.0,Flood,40.3822,-75.5187,40.4036,-75.5255,12/2009/3,12/2009/3,0,0.0,1
1056,1400.0,196799.0,1600.0,Flash Flood,18.4094,-66.1068,18.4093,-66.1074,11/2009/15,11/2009/15,0,0.0,1
1057,1320.0,202364.0,1730.0,Flash Flood,18.4052,-66.1049,18.4053,-66.1054,11/2009/15,11/2009/15,0,0.0,1
1058,1400.0,196800.0,1600.0,Flash Flood,18.3594,-66.0916,18.3602,-66.0918,11/2009/15,11/2009/15,0,0.0,1
1059,1930.0,203475.0,2300.0,Flash Flood,18.0362,-66.5982,18.0205,-66.6156,11/2009/11,11/2009/11,0,0.0,1
1060,1317.0,196776.0,1730.0,Flash Flood,18.4183,-66.0907,18.4185,-66.0899,11/2009/15,11/2009/15,0,5000.0,1
1061,1333.0,196798.0,1730.0,Flash Flood,18.4048,-66.1073,18.4037,-66.1068,11/2009/15,11/2009/15,0,5000.0,1
1062,1403.0,203072.0,1830.0,Flash Flood,18.4053,-66.1063,18.4042,-66.1057,11/2009/15,11/2009/15,0,0.0,1
1063,1403.0,203073.0,1830.0,Flash Flood,18.4053,-66.1063,18.4042,-66.1057,11/2009/15,11/2009/15,0,0.0,1
1064,700.0,202319.0,700.0,Flood,37.1359,-79.9772,37.0027,-79.6811,11/2009/12,11/2009/13,0,0.0,1
1065,100.0,202020.0,300.0,Flood,36.7254,-83.6323,36.7216,-83.6355,12/2009/9,12/2009/9,0,5000.0,1
1066,1700.0,141799.0,1600.0,Flood,61.2047,-149.8978,61.2046,-149.8979,01/2009/16,01/2009/17,0,5000.0,1
1067,1532.0,200283.0,1636.0,Flood,33.5929,-84.4006,33.5705,-84.3823,09/2009/19,09/2009/19,0,5000.0,1
1068,0.0,184020.0,2359.0,Flood,43.7345,-97.95,43.6621,-97.95,06/2009/1,06/2009/30,0,0.0,1
1069,0.0,184023.0,2359.0,Flood,43.4814,-97.8846,43.4734,-97.67,06/2009/1,06/2009/30,0,0.0,1
1070,0.0,184024.0,1800.0,Flood,43.1503,-97.6683,43.1405,-97.4281,06/2009/1,06/2009/21,0,0.0,1
1071,2000.0,179462.0,2300.0,Flash Flood,38.2506,-91.7401,38.2579,-91.7485,06/2009/10,06/2009/10,0,0.0,1
1072,1726.0,179463.0,2000.0,Flash Flood,37.7637,-93.9815,37.7721,-93.9786,06/2009/10,06/2009/10,0,0.0,1
1073,2030.0,173676.0,2030.0,Flood,41.5108,-91.9465,41.46,-91.9465,06/2009/21,06/2009/22,0,250000.0,1
1074,1700.0,182330.0,2100.0,Flash Flood,42.0476,-112.0,42.0484,-111.9035,06/2009/1,06/2009/1,0,0.0,1
1075,1600.0,182353.0,1900.0,Flash Flood,42.199,-112.65,42.1905,-112.6224,06/2009/1,06/2009/1,0,0.0,1
1076,1320.0,182401.0,1915.0,Flash Flood,43.6655,-114.37,43.7379,-114.37,06/2009/14,06/2009/14,0,0.0,1
1077,1411.0,182411.0,1645.0,Flash Flood,42.17,-112.6695,42.17,-112.5914,06/2009/15,06/2009/15,0,0.0,1
1078,0.0,184007.0,2359.0,Flood,44.63,-98.339,44.2197,-98.22,06/2009/1,06/2009/30,0,0.0,1
1079,1648.0,179457.0,1930.0,Flash Flood,37.06,-94.35,37.1078,-94.5387,06/2009/10,06/2009/10,0,0.0,1
1080,1730.0,179913.0,1900.0,Flash Flood,39.309,-118.0179,39.2834,-117.9987,05/2009/31,05/2009/31,0,0.0,1
1081,0.0,184009.0,2359.0,Flood,44.1647,-98.1,43.8767,-97.90100000000001,06/2009/1,06/2009/30,0,0.0,1
1082,0.0,185429.0,2359.0,Flood,45.5338,-98.2109,45.6059,-98.2384,06/2009/1,06/2009/30,0,0.0,1
1083,0.0,185430.0,2359.0,Flood,45.152,-98.4327,44.9983,-98.4806,06/2009/1,06/2009/30,0,0.0,1
1084,0.0,203176.0,0.0,Flood,31.1535,-93.5452,31.0988,-93.4992,11/2009/1,11/2009/4,0,750000.0,1
1085,225.0,200730.0,458.0,Flood,40.9691,-93.2575,40.9009,-93.2108,12/2009/25,12/2009/26,0,0.0,1
1086,2010.0,203017.0,2330.0,Flash Flood,33.3824,-94.1162,33.3819,-94.1126,12/2009/23,12/2009/23,0,0.0,1
