,Unnamed: 0,Unnamed: 0.1,EVENT_ID,osm,forest,forest_year,BEGIN_LAT,BEGIN_LON,BEGIN_DATE,precip2,precip1,LABEL,DAMS
,,,,194,1,,-7.554,-66.2137,,0.8,1.2,0,329.7394234
,,,,194,0,,17.5628,-67.7297,,2.7,2.3,0,125.8423628
,,,,194,0,,47.8141,71.0421,,1,0,0,496.8368193
,,,,194,0,,18.0145,50.5985,,0,0,0,1217.100376
,,,,194,1,,51.6123,-57.9132,,0,3.1,0,184.400613
,,,,194,1,,-27.7186,149.2343,,0,0,0,61.60036502
,,,,194,1,,43.2755,28.9012,,0.1,0.8,0,120.4921789
,,,,194,1,,41.0034,122.1188,,0,0.6,0,7.111886698
,,,,192,0,,32.5273,-2.4423,,0,0,0,25.41833445
,,,,192,0,,-21.2635,35.3987,,0,0,0,276.237243
,,,,192,1,,51.7084,-69.0425,,2,1.1,0,86.15614231
,,,,192,0,,-18.101,-151.5233,,2.9,1.7,0,3789.036855
,,,,192,0,,-46.2292,-73.7137,,0.4,6,0,383.2519064
,,,,192,1,,30.3225,110.825,,0.2,2.3,0,33.94664101
,,,,192,0,,46.6343,58.6814,,0,0,0,560.3756818
,,,,192,1,,-4.229,20.8718,,0,0,0,843.7578165
,,,,192,0,,20.4057,-16.5024,,0,0,0,465.6743245
,,,,192,1,,36.6491,-95.9967,,0,0,0,19.76866865
,,,,187,1,,-26.1868,149.6767,,0,0.4,0,87.86964514
,,,,185,1,,35.7536,-86.1384,,0.3,3.8,0,33.31476897
,,,,185,0,,23.6603,40.8139,,0,0,0,807.0590025
,,,,185,0,,23.6621,72.9815,,0,0,0,94.66912992
,,,,185,0,,39.1337,118.6961,,0,0,0,103.6949351
,,,,176,0,,29.8358,17.2068,,0,0,0,390.4701813
,,,,175,0,,36.4759,-4.5281,,0,0,0,39.31964564
,,,,175,0,,59.0944,-141.949,,0,2.7,0,456.327766
,,,,175,1,,43.2253,119.3641,,0,0.7,0,59.29195667
,,,,175,1,,-8.1421,111.7315,,0,0,0,39.95596747
,,,,173,0,,10.8653,99.4567,,0.1,0,0,181.9948479
,,,,173,0,,34.699,98.301,,0,0,0,284.9656415
,,,,173,0,,25.9498,38.8525,,0,0,0,639.4614248
,,,,173,0,,-14.4212,167.4966,,2.4,6.1,0,1981.731258
,,,,173,0,,7.893,-80.402,,0,0.1,0,160.9087243
,,,,173,1,,57.9981,117.8384,,0,0,0,225.8265689
,,,,173,1,,25.4474,87.7807,,0,0,0,68.46983839
,,,,171,0,,30.2686,37.072,,0,0,0,387.4086656
,,,,171,0,,-20.0338,28.1268,,0,0,0,21.86079391
,,,,157,0,,29.8753,-102.1808,,0,0,0,118.757058
,,,,157,0,,9.9577,40.2679,,0.1,0,0,42.86629991
,,,,157,0,,15.4513,111.7261,,0.4,0.9,0,398.9054266
,,,,157,0,,-26.4934,116.7658,,0,0,0,610.3204059
,,,,157,1,,54.1207,-94.6182,,0,0.3,0,217.7296861
,,,,157,0,,1.8702,73.6367,,0,0.5,0,874.5530486
,,,,157,0,,22.5441,26.3116,,0,0,0,689.8548081
,,,,157,1,,42.44,123.1857,,0,0,0,15.95960859
,,,,157,1,,42.7678,13.2504,,2.2,1.4,0,29.65861119
,,,,132,1,,3.7906,30.2482,,0,0,0,496.6463748
,,,,132,1,,59.2409,33.6737,,0.8,0,0,162.9602725
,,,,132,1,,-0.8195,-73.3629,,1.9,0.3,0,454.3780201
,,,,132,0,,51.495,-80.1326,,0.5,0.3,0,205.9674782
,,,,132,1,,31.9914,-86.0745,,0,0.1,0,63.11106122
,,,,132,0,,-0.9609,106.4346,,3.3,4.7,0,390.2105398
,,,,132,0,,-46.1074,-70.532,,0,0,0,344.9908153
,,,,132,1,,59.1558,127.9486,,0.1,0.7,0,600.0982587
,,,,132,1,,17.853,79.2871,,9.1,3,0,62.76424524
,,,,132,1,,56.2051,114.7275,,0,0,0,183.1937002
,,,,132,1,,53.8207,100.5236,,0,0,0,285.4538615
,,,,132,0,,24.1768,22.758,,0,0,0,902.7896445
,,,,132,0,,-24.8412,135.6311,,0.9,2.2,0,598.752658
,,,,132,1,,49.7266,-126.0808,,0.1,0.4,0,46.28592751
,,,,131,0,,54.0987,112.4405,,0,0,0,424.2228288
,,,,131,0,,58.8364,-77.0862,,0.1,0.9,0,562.1629668
,,,,131,1,,48.1419,-67.0359,,0,1.5,0,98.37407901
,,,,126,1,,58.3547,58.1852,,0.1,0,0,111.2497255
,,,,124,1,,-6.3072,23.4139,,0,0,0,498.8365806
,,,,122,0,,26.5927,9.7899,,0,0,0,706.7099701
,,,,122,1,,16.2639,101.1429,,1.9,1.6,0,62.06420624
,,,,121,1,,-37.3911,-60.6962,,16.2,0,0,343.4946803
,,,,121,1,,42.1279,79.0946,,2.8,0.9,0,255.6462177
,,,,121,0,,25.9567,42.1639,,2,0.7,0,767.9824387
,,,,121,0,,-5.0815,150.2526,,3.8,0,0,490.2808866
,,,,121,1,,7.0245,34.6147,,7.1,2.1,0,94.74307717
,,,,121,1,,52.154,-105.1248,,0,0,0,93.0643039
,,,,102,0,,6.4685,95.0707,,2,5.7,0,495.7329077
,,,,102,0,,54.0555,-92.1122,,0.9,0.1,0,297.0842791
,,,,102,1,,-23.1711,-58.4385,,0,0,0,428.4992671
,,,,102,1,,26.5602,94.3392,,1.1,0.4,0,199.047948
,,,,102,0,,55.4777,95.8789,,0.3,0.2,0,230.277404
,,,,102,0,,25.6822,71.6682,,0,0,0,167.2955697
,,,,102,0,,18.6859,145.6735,,0.2,0.5,0,1914.43774
,,,,102,0,,39.4873,42.8155,,0,0.1,0,44.636655
,,,,102,1,,23.6129,111.1572,,0.7,0,0,38.03695552
,,,,102,0,,43.8671,114.8074,,0,0,0,321.1563384
,,,,102,0,,56.8958,-136.1516,,2.6,7.1,0,60.53803175
,,,,102,0,,-19.526,-139.0669,,0.8,0,0,4712.843853
,,,,102,0,,27.7847,32.2617,,0,0,0,124.0156581
,,,,102,0,,58.0301,152.669,,0.2,0.1,0,464.7635227
,,,,102,1,,-30.7673,137.2497,,0,0,0,113.2652599
,,,,102,1,,51.2326,10.1489,,0,1.7,0,52.37935924
,,,,37,1,,-33.4362,18.7194,,0,0.2,0,30.89273305
,,,,16,0,,40.069,89.8928,,0,0,0,940.291959
,,,,16,0,,29.2076,38.9411,,0.1,0.1,0,572.9166918
,,,,16,0,,24.0128,53.8158,,0,0,0,481.9603895
,,,,8,0,,29.8179,129.5612,,1.4,0,0,175.975703
,,,,8,0,,5.4739,46.4127,,0.8,0.6,0,794.6338072
,,,,8,1,,57.5255,62.7495,,0.5,0.1,0,385.076853
,,,,4,1,,10.3432,103.9682,,0.7,3.2,0,345.7563959
,,,,2,0,,14.4291,30.7996,,0,0,0,202.3458315
,,,,2,1,,32.9555,93.2803,,0.6,0,0,510.5344095
,,,,2,1,,5.7781,-65.4438,,0,0,0,348.8503676
,,,,2,0,,24.8822,85.521,,0,0,0,31.94359181
,,,,0,1,,24.9592,56.0151,,0,0,0,268.7400473
,,,,0,1,,57.8665,23.8295,,0.9,0.2,0,116.0165003
,,,,0,0,,40.0812,94.2262,,0,0,0,732.1875846
,,,,288,1,,50.0733,-81.8298,,0.2,0,0,25.49595235
,,,,288,1,,-1.8148,129.6905,,0.6,2.3,0,1186.204986
,,,,288,1,,39.4387,-89.6547,,0,0,0,22.1832397
,,,,273,1,,51.6465,35.5352,,1.7,0,0,306.9275373
,,,,273,1,,55.3472,82.1634,,0,0,0,77.3709299
,,,,273,1,,-14.1476,-68.0247,,4.3,12.9,0,337.2768829
,,,,273,1,,19.8831,-101.4523,,0.9,0.2,0,34.72548986
,,,,273,0,,-18.5869,-72.4626,,0,0,0,368.9784756
,,,,273,1,,52.1275,16.4324,,0,0.4,0,116.5059109
,,,,270,1,,53.3707,-94.927,,0,0,0,197.4072432
,,,,270,0,,45.7811,-80.8775,,1.4,1,0,86.27943751
,,,,270,1,,32.0688,115.7684,,0,0.2,0,45.84113999
,,,,270,1,,41.7713,-87.8982,,0,0.6,0,54.07640986
,,,,260,0,,-2.4079,-54.6132,,17.4,2.4,0,57.29075363
,,,,259,0,,-23.341,143.7035,,0.5,0.3,0,446.1589865
,,,,259,0,,59.249,-45.9109,,0,0,0,1238.307894
,,,,259,0,,48.1885,111.767,,0,6.8,0,694.4221005
,,,,259,1,,-14.7141,-42.3772,,0,0,0,47.93518435
,,,,259,0,,51.4318,-108.0972,,0,0,0,87.50086756
,,,,259,0,,-28.1339,137.9901,,0,0,0,268.1126238
,,,,259,0,,-22.9641,33.1276,,0.2,0,0,142.4725159
,,,,259,1,,8.1536,31.6904,,0.5,0.5,0,310.7699987
,,,,259,1,,-1.9986,-51.9732,,0.1,0,0,274.0367701
,,,,259,0,,43.5891,82.8538,,0,0,0,379.9880499
,,,,259,1,,-8.7384,14.2746,,0.5,4.2,0,58.75818914
,,,,259,0,,22.8857,-82.8884,,0,0,0,381.8747461
,,,,258,0,,18.0433,-68.6977,,0.1,0.6,0,169.4702514
,,,,258,1,,25.2836,-81.4791,,0,0,0,112.2106618
,,,,258,0,,46.1749,112.3423,,0,0,0,606.9342062
,,,,258,0,,11.0549,-85.2569,,0,0,0,84.37720382
,,,,240,1,,54.0656,131.372,,0,0,0,268.1908162
,,,,240,0,,20.6021,-12.6484,,0,0,0,493.9111819
,,,,240,1,,-5.3571,-50.9739,,7.7,0.6,0,224.3868272
,,,,240,1,,49.7342,41.2987,,0,0.1,0,243.5514365
,,,,240,1,,-33.0965,18.1362,,0.7,0,0,87.58723124
,,,,240,0,,46.117,57.0309,,0,0.3,0,628.7183463
,,,,240,1,,-6.2559,142.6652,,8.9,19.1,0,366.4850546
,,,,240,0,,31.3374,-4.8752,,0,0,0,82.98198598
,,,,240,0,,-22.0065,18.7946,,0.3,0.3,0,189.4101453
,,,,240,0,,20.7658,44.8709,,0,0,0,888.5472156
,,,,240,1,,51.2787,-61.6078,,0,0,0,297.6159771
,,,,240,1,,57.3613,-65.0291,,0.1,0.1,0,336.4546547
,,,,240,1,,-30.6414,115.4399,,0,0,0,161.7618193
,,,,240,0,,23.5559,31.0904,,0,0,0,188.4180846
,,,,240,1,,-54.3099,-71.6554,,1.3,0,0,1237.850677
,,,,239,1,,42.5915,127.1319,,0,0,0,16.6913913
,,,,239,0,,-53.9102,-74.8844,,0.8,0.4,0,1224.042389
,,,,239,0,,-16.6268,11.9628,,0,0,0,254.060016
,,,,239,0,,12.2635,-0.9905,,0,0,0,18.44744898
,,,,239,0,,15.8707,15.3307,,0,0,0,561.6368208
,,,,239,1,,-8.1778,128.2041,,0.5,0,0,599.491515
,,,,239,0,,34.9157,108.4294,,0,0,0,43.59584127
,,,,239,0,,-3.8623,100.6654,,0.1,0.6,0,674.4621762
,,,,239,0,,50.2685,75.2819,,0,0,0,274.0856922
,,,,239,0,,36.4931,83.9598,,0,0,0,849.2268123
,,,,239,0,,35.0198,113.1454,,0,0,0,40.52141544
,,,,239,1,,57.9501,130.4108,,0.1,0.2,0,503.3610639
,,,,239,0,,-39.6857,-74.6612,,0,0,0,346.9028847
,,,,239,0,,-35.7899,22.7457,,0,0.1,0,200.248022
,,,,239,0,,-10.4462,-158.0708,,0.3,0,0,3951.089476
,,,,239,0,,33.6365,7.2453,,0,0,0,171.2575541
,,,,239,0,,50.8992,-127.5512,,0.7,0,0,161.6499972
,,,,239,1,,-5.8842,37.0548,,0.4,0.1,0,182.6669219
,,,,239,0,,-17.7573,38.7822,,3.9,0,0,385.658757
,,,,239,1,,-53.8321,-73.6268,,3.2,1,0,1201.053661
,,,,239,0,,49.8211,63.4843,,0,0,0,310.4812371
,,,,239,0,,-18.4004,-47.8328,,2.4,1.5,0,16.80841868
,,,,239,0,,-10.0171,167.8978,,1.9,1.9,0,2241.494267
,,,,239,0,,-23.1422,22.6254,,0,0,0,313.5776043
,,,,239,0,,54.7264,-134.4734,,0,0,0,194.8704335
,,,,239,0,,44.4315,79.1903,,1.2,0.3,0,175.7943644
,,,,239,1,,19.1149,-104.3454,,3.6,2.4,0,93.76855692
,,,,238,0,,42.2548,-102.8496,,2.5,4,0,29.50398672
,,,,238,0,,14.8347,25.7448,,0,0,0,725.2213805
,,,,238,0,,30.0424,11.1599,,0,0,0,308.4843768
,,,,238,1,,57.5738,64.7233,,0.7,0.4,0,499.4667184
,,,,238,1,,6.1827,18.945,,1.9,0,0,661.5569037
,,,,238,1,,-16.2952,28.7598,,0,0,0,25.32106064
,,,,238,0,,40.5968,94.5405,,0,0,0,745.7822063
,,,,238,1,,53.0049,63.4348,,1.2,1,0,27.83873717
,,,,237,0,,11.2481,-62.0438,,1.7,1,0,197.2987967
,,,,237,0,,16.964,-25.1081,,0,0,0,930.1670232
,,,,237,1,,-5.3625,138.7402,,2.5,4.7,0,807.0663026
,,,,237,1,,59.3257,-161.2289,,1.8,0.5,0,511.3431401
,,,,237,0,,11.1694,-67.785,,0,0,0,148.7813719
,,,,237,0,,52.8886,87.9562,,7.8,3.2,0,229.0982663
,,,,232,1,,36.1394,-120.9168,,0,0,0,29.24699421
,,,,231,0,,37.8164,-123.9023,,0.7,0,0,104.8635131
,,,,231,1,,-16.2497,-64.3135,,0,1.4,0,200.2800974
,,,,231,1,,-0.314,-52.8967,,1.6,0.3,0,226.613153
,,,,231,1,,-33.9924,-60.4119,,0,0.1,0,161.690852
,,,,231,1,,48.1634,-58.5281,,0.2,0.6,0,88.76842067
,,,,231,1,,-14.1545,37.6354,,0,0,0,317.9914757
,,,,231,1,,28.0423,-81.1058,,0,0,0,17.40678236
,,,,231,0,,-19.2726,126.188,,0,0,0,442.8895691
,,,,231,0,,-3.0294,125.4867,,3.4,9.9,0,701.1615317
,,,,231,0,,35.7408,26.2404,,0,0,0,92.44008898
,,,,231,1,,-1.6782,20.8819,,1.9,0,0,893.2428659
,,,,231,1,,33.9825,118.4717,,0.1,0,0,49.90186411
,,,,231,0,,15.1857,95.3511,,3.1,1.6,0,240.8592535
,,,,231,0,,53.7371,172.8556,,0,1.1,0,1603.849774
,,,,231,1,,53.257,-68.6187,,1.4,0.1,0,168.497777
,,,,231,1,,54.4278,69.7962,,0,0,0,320.0034975
,,,,231,1,,-22.6308,31.4957,,0.9,0.1,0,99.99517825
,,,,231,1,,-23.4391,23.353,,0.4,0.6,0,291.2554023
,,,,231,0,,30.8748,9.4598,,0,0,0,379.9710801
,,,,231,1,,48.2766,-70.3384,,0,0.5,0,64.74969111
,,,,231,0,,15.4363,-24.5355,,0,0,0,873.1714528
,,,,231,0,,19.0312,6.414,,0,0,0,616.5049773
,,,,231,1,,54.7544,-8.2606,,0.9,0.3,0,28.8332184
,,,,206,0,,40.828,67.2247,,0,0,0,77.08196188
,,,,206,1,,36.9441,-80.9375,,0.1,0,0,34.33368304
,,,,200,0,,-22.8861,119.4961,,0,0,0,325.2001795
,,,,200,0,,43.2854,9.9257,,1.1,1.1,0,115.5124358
,,,,200,0,,42.7933,107.3534,,0,0,0,278.3290331
,,,,200,1,,-15.6884,-53.5976,,0,0,0,251.3913193
,,,,200,0,,15.8581,119.4216,,0,0,0,151.9681611
,,,,200,1,,36.7539,-108.4386,,0,0,0,73.26818736
,,,,199,1,,55.6185,-74.537,,0,0,0,204.1408265
,,,,199,1,,49.4442,3.2438,,0.2,0,0,97.47937853
,,,,198,0,,42.3024,70.7933,,1.2,9.7,0,44.0996195
,,,,198,1,,44.913,-118.5794,,0,0.1,0,46.68078319
,,,,198,0,,36.8634,21.1326,,0,0.2,0,119.284963
,,,,198,0,,52.2308,-110.0994,,0,0,0,151.4306556
,,,,198,1,,-4.826,-40.6738,,1.4,1.4,0,72.7646303
,,,,198,0,,5.9351,103.1174,,1.1,2.3,0,104.1155846
,,,,198,1,,-6.6189,-72.5633,,0,0,0,627.9086012
,,,,198,1,,54.826,116.3771,,0,1.6,0,361.7414254
,,,,198,0,,-1.9295,-66.7783,,5.4,1.2,0,811.3950836
,,,,198,1,,4.7569,116.01,,13.8,6.3,0,609.4117455
,,,,198,1,,43.0892,26.5561,,2.1,0,0,19.58700038
,,,,198,0,,-19.5615,162.5638,,0,0,0,1217.71263
,,,,198,0,,19.4484,5.7009,,0,0,0,660.5652654
,,,,198,0,,-8.7029,-15.8789,,0.3,0.3,0,1783.947144
,,,,198,1,,49.0705,100.5291,,9.5,0.2,0,441.7608038
,,,,198,0,,16.0169,82.509,,0.7,6.5,0,149.988614
,,,,198,0,,27.19,35.0421,,0,0,0,308.6571706
,,,,198,1,,-15.9397,13.6066,,0,0.2,0,173.6524134
,,,,198,1,,57.8285,130.7328,,0.2,1.4,0,499.2966245
,,,,198,1,,-24.1383,17.5995,,0.9,0.7,0,47.75843767
,,,,198,1,,-0.8334,103.1686,,9.5,3.2,0,255.0474335
,,,,198,0,,37.6022,-93.5173,,0,0,0,24.17712953
,,,,198,0,,43.1919,-114.7287,,0.2,0,0,30.68537031
,,,,198,1,,26.232,88.5526,,0,0,0,51.02986825
,,,,197,0,,23.4901,74.2502,,0,0,0,33.94644331
,,,,197,0,,-19.2006,-170.7691,,4.4,7,0,2331.453701
,,,,197,0,,54.7246,-5.6525,,0.5,0.6,0,70.00466642
,,,,197,1,,59.8196,52.2938,,0.3,0.2,0,299.3580733
,,,,197,1,,56.3857,25.6389,,0.2,0.2,0,32.71864476
,,,,197,1,,43.0159,46.6127,,0.1,0.5,0,21.62148636
,,,,196,1,,56.459,-71.9787,,0.1,0.5,0,198.6395004
,,,,196,1,,-0.2044,32.3129,,6.7,0.3,0,120.7727333
,,,,196,1,,46.5381,-87.4966,,0.1,0.8,0,6.220688297
,,,,193,1,,-9.639,24.1893,,0.2,0.2,0,155.5568739
,,,,193,0,,-9.9422,137.3161,,0,0,0,747.6911285
,,,,193,1,,-21.426,-49.3555,,1.4,2.1,0,46.29360089
,,,,191,1,,34.776,113.7307,,0,0.2,0,17.18352798
,,,,184,1,,38.231,-86.2232,,0.2,0,0,27.70708019
,,,,182,1,,40.1684,-75.0811,,0,0,0,26.43260468
,,,,180,1,,37.5519,21.7937,,0.1,0,0,28.94653595
,,,,176,1,,47.7216,124.6992,,0.4,0.2,0,425.7629619
,,,,176,0,,26.8376,72.0959,,0,0,0,174.2628646
,,,,170,1,,47.8007,-0.5707,,3.3,5.6,0,99.27097702
,,,,160,1,,51.8115,39.9541,,0.5,0,0,341.3493134
,,,,160,1,,17.6268,102.2389,,0,0,0,103.145773
,,,,160,0,,57.7207,29.6238,,0,0,0,127.1625141
,,,,160,1,,57.333,161.2628,,1,0,0,802.3225424
,,,,160,1,,56.9769,70.0243,,0,0,0,564.5786368
,,,,160,0,,18.7205,55.0887,,0,0,0,961.553415
,,,,160,0,,-14.11,-74.4718,,3.8,2.3,0,116.2418554
,,,,160,0,,55.9362,-131.3217,,0,0,0,35.75071013
,,,,160,1,,29.6727,109.5626,,13.3,6.4,0,72.53877516
,,,,160,0,,45.8769,-62.6839,,2.6,0.7,0,149.6833219
,,,,160,0,,41.0592,78.7589,,4.7,1.1,0,269.2706217
,,,,160,1,,0.2265,102.8341,,0.9,4.2,0,160.9477589
,,,,160,1,,27.7438,-108.6023,,0,0,0,75.94260611
,,,,160,0,,19.7826,38.0164,,0,0,0,510.2284244
,,,,160,0,,-26.094,23.3267,,0,0,0,191.9662558
,,,,160,1,,-1.2541,35.7328,,0,0,0,118.8308756
,,,,160,1,,36.7043,111.5692,,0,0,0,72.12718263
,,,,160,1,,55.5226,36.8809,,1.2,0.8,0,52.5357847
,,,,160,1,,17.7793,98.8289,,0,0,0,61.4497376
,,,,160,0,,52.9757,1.2365,,0.2,0,0,96.1124064
,,,,160,0,,-21.8971,120.7096,,0,0,0,386.6184358
,,,,160,1,,14.6196,-4.3947,,0,0,0,207.2144189
,,,,160,0,,29.7247,97.8457,,0.1,2.3,0,435.4297173
,,,,160,1,,38.0213,-8.1544,,0,0,0,11.94348433
,,,,157,1,,-24.4896,-58.1084,,0,0,0,331.3925016
,,,,157,0,,31.9402,7.993,,0,0,0,369.782228
,,,,157,0,,22.4965,114.7201,,0,4,0,72.5384043
,,,,157,0,,44.7715,-80.6568,,0.4,0,0,51.64114566
,,,,157,0,,23.8433,35.8969,,0,0,0,306.3347039
,,,,157,0,,35.6788,-1.231,,0,0,0,65.51608823
,,,,157,0,,-13.7893,132.0446,,0,0.1,0,144.9486337
,,,,157,0,,10.1606,107.335,,0,0,0,110.1146515
,,,,157,1,,27.7481,112.5288,,0,0,0,30.61417417
,,,,155,0,,40.2825,-115.7021,,0,0.1,0,45.14448038
,,,,155,1,,9.2042,38.3924,,1.1,6.4,0,56.77915743
,,,,155,1,,55.831,94.1872,,0.8,0.7,0,118.673001
,,,,155,1,,49.1285,106.6949,,0,0,0,383.6503836
,,,,155,1,,-31.8159,138.6986,,0.2,0,0,147.0469886
,,,,155,0,,-4.1377,18.8791,,0.4,1.9,0,733.0232419
,,,,155,0,,-20.6394,158.464,,0.7,0,0,805.564718
,,,,155,0,,43.2815,123.6294,,0,0,0,59.69975226
,,,,155,0,,43.141,123.3359,,0,0,0,45.43024423
,,,,155,0,,-38.2911,-70.2775,,14.9,0,0,142.0067987
,,,,155,1,,51.0323,42.6766,,0.5,1.4,0,284.0820474
,,,,155,1,,42.9591,-106.8551,,0,0,0,14.17131428
,,,,155,1,,-26.092,28.4908,,0.1,0.2,0,32.06985936
,,,,152,1,,58.2132,91.4059,,0.3,1,0,259.0453353
,,,,143,0,,31.2978,79.0279,,0,0,0,115.3877395
,,,,143,1,,18.4988,102.4948,,4.9,2.4,0,6.766522899
,,,,102,1,,-18.3328,47.8173,,0,0,0,76.36152429
,,,,102,1,,-21.9835,-59.1367,,1.7,0,0,567.5555582
,,,,102,0,,24.6793,31.8966,,0,0,0,121.902394
,,,,102,0,,39.2214,34.9635,,0,1.7,0,43.81199016
,,,,102,0,,52.9817,-73.6388,,0,2,0,101.312716
,,,,102,0,,-25.5786,124.3513,,0,0,0,899.2817495
,,,,102,1,,51.5321,-94.8378,,0.1,0,0,141.2300603
,,,,102,1,,9.339,8.4378,,7,4.1,0,59.81459632
,,,,101,1,,15.7851,42.9,,0,0,0,444.8428994
,,,,101,1,,57.2467,10.0468,,0,0,0,185.698663
,,,,98,0,,38.2402,51.1128,,0,0,0,204.9095743
,,,,98,1,,3.1103,99.2395,,0,3.8,0,279.2176196
,,,,98,0,,23.1831,20.339,,0,0,0,983.4282863
,,,,98,1,,59.8575,90.1657,,0.1,0,0,453.9718533
,,,,98,0,,-19.981,123.4395,,0,0,0,668.812517
,,,,98,0,,54.0705,74.7061,,0,0,0,250.9886018
,,,,98,0,,57.1166,-78.4792,,0.4,0.1,0,376.0818851
,,,,98,1,,-30.4827,-53.4782,,0.8,0,0,116.5451974
,,,,95,0,,-1.8185,166.9267,,11.4,2.2,0,2316.052152
,,,,95,0,,-38.1347,-69.4634,,0,0.1,0,83.64729785
,,,,93,0,,18.4204,-78.9408,,0,0.2,0,378.7005784
,,,,93,0,,14.1862,10.9789,,0,0,0,336.8001868
,,,,93,1,,-19.2722,31.3689,,0.1,0,0,48.2366879
,,,,93,1,,9.9501,11.8774,,0,0,0,30.31667619
,,,,93,0,,31.7301,40.3902,,0.1,0.4,0,330.9803549
,,,,93,0,,51.6896,-127.9167,,19.4,1.7,0,75.21597644
,,,,93,0,,28.077,21.6265,,0,0,0,454.6478271
,,,,93,0,,52.644,-81.7558,,0.1,0.1,0,244.5606082
,,,,93,1,,-1.2978,-70.0264,,5,7,0,747.7899316
,,,,93,1,,8.0564,23.2982,,0,0,0,955.4585822
,,,,93,1,,15.5093,100.9454,,1.7,1.1,0,74.59512012
,,,,93,1,,20.2728,-78.1608,,0,0.2,0,211.0709157
,,,,93,1,,6.5541,30.9718,,0,2.5,0,415.5487176
,,,,93,1,,52.3088,87.5517,,0.9,0.7,0,264.174264
,,,,92,1,,47.8047,-118.4065,,0,0,0,42.59614409
,,,,92,1,,19.6761,73.0297,,0,0,0,27.40655716
,,,,92,0,,18.346,31.58,,0,0,0,358.676527
,,,,92,0,,1.3841,119.7632,,1.1,0,0,740.7788676
,,,,92,0,,-18.7817,129.2737,,0,0,0,301.5002536
,,,,92,0,,-42.0428,175.2699,,0.1,0,0,89.58786415
,,,,92,1,,38.9623,-78.6638,,4.5,3.3,0,58.1863912
,,,,92,1,,22.3098,73.6733,,2,12.3,0,25.85925296
,,,,92,1,,52.9179,106.7472,,0.2,2.1,0,180.6415874
,,,,92,0,,7.3105,155.2202,,0.6,2.3,0,1823.457122
,,,,92,1,,32.0183,-83.295,,1.2,5.1,0,63.84292816
,,,,87,1,,34.7162,-77.9969,,0.1,0.1,0,129.8331048
,,,,77,1,,56.3372,73.5949,,0.3,0.1,0,469.1541925
,,,,77,0,,-10.8465,50.0204,,5.3,1.2,0,685.7667106
,,,,77,0,,33.9752,135.0016,,7.9,3.3,0,35.01372286
,,,,77,0,,-9.83,39.4706,,0,0,0,320.1430314
,,,,77,0,,-30.9616,-70.8862,,0,0,0,20.30518529
,,,,77,1,,8.7867,99.2111,,0.3,0.2,0,50.37365557
,,,,77,1,,55.6967,86.2745,,4.8,0,0,228.0453723
,,,,75,0,,38.3038,14.6143,,6.1,0,0,52.6694081
,,,,75,1,,23.4769,79.084,,0,1.5,0,70.86276326
,,,,75,1,,14.0895,-1.958,,0,0,0,36.26661381
,,,,75,0,,39.0568,86.6251,,0,0,0,925.8939486
,,,,75,1,,9.8913,124.2147,,2.7,2.2,0,250.4637494
,,,,75,1,,54.7225,47.0305,,0.1,0,0,159.9211205
,,,,75,0,,21.4053,11.5145,,0,0,0,1031.610786
,,,,75,0,,25.8821,-113.2223,,0,0,0,390.8484714
,,,,75,0,,30.2558,40.3816,,0,0,0,429.5609908
,,,,75,1,,7.7274,22.4709,,0,0,0,884.0185218
,,,,75,0,,44.1312,55.8403,,0.1,0.3,0,731.4683187
,,,,75,1,,-23.1038,-55.3928,,0.1,0,0,256.0939012
,,,,75,1,,-2.3773,37.8855,,0,0,0,167.4654532
,,,,75,1,,29.1358,-7.1248,,0,0,0,166.2318489
,,,,75,0,,9.0822,170.9363,,0.7,0.2,0,3249.118163
,,,,75,1,,59.6164,-121.7457,,0.1,1.8,0,266.4466715
,,,,75,0,,-23.5195,127.5416,,0,0,0,832.4750622
,,,,75,0,,29.0967,53.9783,,0,0,0,195.3998028
,,,,75,0,,5.1039,121.2013,,0.7,0,0,517.4658569
,,,,75,1,,11.3765,14.5351,,0.3,1.4,0,83.12856335
,,,,75,0,,-23.1079,-71.4297,,0,0,0,663.3955783
,,,,75,0,,57.8927,-92.5789,,0.1,0,0,179.6789695
,,,,75,0,,-16.9733,-63.6904,,2.7,2.4,0,235.7350493
,,,,75,1,,-27.312,-54.1557,,0.6,1,0,142.4109059
,,,,75,1,,26.7101,85.9475,,0,0,0,125.3028175
,,,,73,0,,35.4787,-122.5399,,0,0,0,149.9167946
,,,,73,1,,55.5783,130.9614,,0.3,0.3,0,309.1462764
,,,,73,1,,10.6923,15.9069,,0,0,0,94.6114422
,,,,73,1,,-31.5492,-56.7285,,3.4,0,0,119.3096057
,,,,73,1,,-5.4808,-59.5855,,1.8,0.5,0,396.7367305
,,,,73,0,,43.5645,91.9201,,0,0,0,781.8615883
,,,,73,0,,-26.8171,25.1378,,0,0,0,25.47251672
,,,,73,0,,53.3755,126.0309,,3.8,2.6,0,95.01166911
,,,,73,0,,0.3246,33.9108,,0.1,0,0,80.59907732
,,,,73,1,,-14.9338,-69.5196,,0.2,0.8,0,154.689196
,,,,73,0,,-4.8017,107.8369,,0,0,0,197.8643278
,,,,73,0,,-20.7745,-43.2849,,1.1,0.5,0,93.34594264
,,,,69,0,,-25.7906,-48.7858,,0.4,0,0,28.15350961
