,Unnamed: 0,Unnamed: 0.1,EVENT_ID,osm,forest,forest_year,BEGIN_LAT,BEGIN_LON,BEGIN_DATE,precip2,precip1
2583,2583,2583,157717,1,0,8,48.53,-98.95,04/2009/10,0,0
2584,2584,2584,161227,6,0,0,34.37,-101.75,04/2009/16,0,24.4
2585,2585,2585,162859,3,0,8,38.22,-82.85,05/2009/8,3.1,8.4
2586,2586,2586,162955,9,0,8,30.4956,-92.4426,04/2009/18,7.3,5.8
2587,2587,2587,162956,18,0,8,30.8552,-93.2877,04/2009/18,20,33.9
2588,2588,2588,161192,2,0,8,47.31,-103.58,03/2009/6,2.8,0
2589,2589,2589,166840,6,0,8,30.67,-100.36,04/2009/27,2.8,23.9
2590,2590,2590,168941,43,0,8,34.5482,-92.3614,05/2009/9,0.7,27.9
2591,2591,2591,168942,29,0,8,34.5174,-92.3957,05/2009/9,0.7,27.9
2592,2592,2592,163359,17,0,8,30.8762,-84.082,03/2009/31,0,49.2
2593,2593,2593,157715,1,0,8,48.35,-99.81,04/2009/10,0,0
2594,2594,2594,161196,7,0,0,46.27,-104.03,03/2009/6,1.7,0
2595,2595,2595,161208,9,0,7,47.93,-104.01,03/2009/6,1.7,0.1
2596,2596,2596,161310,5,0,0,46.97,-103.19,03/2009/6,1.8,0
2597,2597,2597,167652,4,0,8,32.7342,-82.5165,04/2009/2,9,25.2
2598,2598,2598,166109,5,0,8,31.745,-89.708,04/2009/12,0,15
2599,2599,2599,166397,4,0,0,36.4791,-99.7491,04/2009/26,6,15.1
2600,2600,2600,168024,8,0,0,44.63,-98.339,04/2009/1,45.9,1.5
2601,2601,2601,167647,31,0,8,32.82,-83.79,04/2009/2,8.6,36
2602,2602,2602,167720,128,0,8,40.1024,-75.4645,05/2009/7,4.5,10.4
2603,2603,2603,162660,4,0,5,47.57,-99.24,04/2009/1,14.2,9
2604,2604,2604,168051,4,0,8,31.78,-87.73,04/2009/12,0.6,2.3
2605,2605,2605,167596,28,0,8,44.4697,-69.6876,04/2009/7,18.1,27.3
2606,2606,2606,167598,1231,0,8,44.316,-69.7728,04/2009/7,20.3,24.4
2607,2607,2607,168530,3,0,8,40.6705,-78.807,06/2009/20,0,11.2
2608,2608,2608,169502,533,0,8,42.22,-71.22,05/2009/24,4.5,7.6
2609,2609,2609,169504,79,0,8,42.1107,-70.8886,05/2009/24,4.1,7.9
2610,2610,2610,164029,16,0,8,39.87,-76.87,06/2009/10,7,2.8
2611,2611,2611,164023,8,0,8,39.88,-77.63,06/2009/10,11.2,1
2612,2612,2612,166486,8,0,8,34.6711,-98.9587,04/2009/29,0.5,10.9
2613,2613,2613,166487,96,0,8,34.3923,-99.0185,04/2009/29,1.4,19.1
2614,2614,2614,165813,48,0,8,36.39,-98.09,04/2009/26,6.6,19.4
2615,2615,2615,159482,5,0,7,27.1114,-99.4237,04/2009/17,1,4.1
2616,2616,2616,166488,10,0,0,34.7048,-98.9575,04/2009/29,0.5,10.9
2617,2617,2617,166492,3,0,8,34.2783,-98.1086,04/2009/29,0.5,28.2
2618,2618,2618,166494,7,0,8,34.3726,-97.9605,04/2009/29,0.4,53.6
2619,2619,2619,178430,2,0,7,42.9839,-103.87,07/2009/2,0.1,0.2
2620,2620,2620,166427,93,0,8,36.43,-99.39,04/2009/26,9.6,12.8
2621,2621,2621,168485,2,0,8,36.93,-94.9786,04/2009/28,41.6,11.7
2622,2622,2622,168487,5,0,8,36.8611,-95.5966,04/2009/29,0,9.5
2623,2623,2623,167722,3,0,8,40.47,-75.1,05/2009/7,2.2,7.8
2624,2624,2624,167723,19,0,7,40.2685,-75.4587,05/2009/7,2.2,13.2
2625,2625,2625,165806,84,0,8,36.8,-97.28,04/2009/26,4.8,30.2
2626,2626,2626,165807,36,0,8,36.94,-97.34,04/2009/26,4.8,30.2
2627,2627,2627,165811,6,0,7,36.36,-98.47,04/2009/26,6.1,16.6
2628,2628,2628,182208,360,0,8,42.4751,-82.8877,06/2009/25,0,7.1
2629,2629,2629,168366,20,0,8,39.6085,-78.7715,05/2009/23,0,0.7
2630,2630,2630,162673,1,0,0,48.45,-101.85,04/2009/1,0,0.3
2631,2631,2631,162675,1,0,7,47.84,-100.01,04/2009/1,5.8,8.5
2632,2632,2632,162672,1,0,8,47.31,-99.43,04/2009/1,18.6,6.9
2633,2633,2633,168026,1,0,6,43.827,-98.0814,04/2009/1,8.4,0
2634,2634,2634,165986,8,0,8,31.631,-90.002,04/2009/12,0,23.1
2635,2635,2635,162661,2,0,8,46.62,-101.99,04/2009/1,1.1,0
2636,2636,2636,168027,17,0,8,43.7345,-97.95,04/2009/1,8.4,0
2637,2637,2637,168028,2,0,4,43.4814,-97.8846,04/2009/1,30.7,0.7
2638,2638,2638,168029,2,0,6,43.1503,-97.6683,04/2009/5,22,11.2
2639,2639,2639,162650,4,0,8,46.25,-102.96,04/2009/1,1.2,0
2640,2640,2640,162651,5,0,0,48.98,-101.44,04/2009/1,0,0.3
2641,2641,2641,166884,6,0,7,37.4728,-97.1741,04/2009/27,32.3,18.9
2642,2642,2642,162663,3,0,8,48.52,-100.19,04/2009/1,1,9.1
2643,2643,2643,162664,0,0,8,48.99,-100.13,04/2009/1,0.1,7.1
2644,2644,2644,162665,1,0,4,45.99,-101.97,04/2009/1,4.4,0
2645,2645,2645,162666,3,0,8,46.61,-102.9,04/2009/1,1.1,0
2646,2646,2646,162667,4,0,8,47.31,-100.07,04/2009/1,5.8,8.5
2647,2647,2647,162668,2,0,8,46.62,-99.02,04/2009/1,23.1,4.7
2648,2648,2648,162670,5,0,7,46.62,-99.9,04/2009/1,4.9,0.8
2649,2649,2649,162671,0,0,8,48.6,-101.03,04/2009/1,0,0.3
2650,2650,2650,167787,92,0,8,35.949,-94.97,04/2009/18,0.2,12.1
2651,2651,2651,162652,2,0,5,47.31,-100.72,04/2009/1,1.8,0.7
2652,2652,2652,162653,2,0,8,46.27,-99.86,04/2009/1,4.9,0.8
2653,2653,2653,162654,2,0,5,47.83,-102.25,04/2009/1,0,0
2654,2654,2654,162656,0,0,5,46.96,-101.03,04/2009/1,0.7,0.2
2655,2655,2655,162657,4,0,8,48.53,-102.79,04/2009/1,0,0
2656,2656,2656,162658,17,0,8,46.27,-98.99,04/2009/1,17.6,2.8
2657,2657,2657,162659,3,0,6,46.61,-100.52,04/2009/1,4.9,0.8
2658,2658,2658,168540,2,0,8,40.6205,-78.357,06/2009/20,0,23.1
2659,2659,2659,168567,3,0,8,39.8405,-79.3467,06/2009/17,5,25.9
2660,2660,2660,168569,3,0,8,39.8405,-79.3467,06/2009/18,25.9,7.6
2661,2661,2661,159868,2,0,5,33.2813,-101.78,04/2009/16,0,10.8
2662,2662,2662,166333,3,0,8,37.5513,-97.9623,04/2009/26,7.2,44.7
2663,2663,2663,167704,10,0,8,39.0616,-87.5837,04/2009/5,0,58
2664,2664,2664,167721,51,0,8,40.16,-75.5,05/2009/7,4.5,10.4
2665,2665,2665,167604,23,0,8,43.84,-69.6403,04/2009/6,1.2,24.8
2666,2666,2666,167576,28,0,8,43.255,-71.3747,04/2009/4,11.6,4.6
2667,2667,2667,167585,97,0,8,43.2462,-71.3666,04/2009/6,0.1,44
2668,2668,2668,166157,6,0,8,31.426,-89.645,04/2009/12,0.1,14.9
2669,2669,2669,169078,10,0,7,41.02,-89.4384,05/2009/13,0,35.8
2670,2670,2670,166391,3,0,6,36.5439,-99.749,04/2009/26,8.5,17.6
2671,2671,2671,167599,646,0,8,44.7709,-69.7108,04/2009/7,14.8,30.1
2672,2672,2672,168025,1,0,2,44.1647,-98.1,04/2009/1,39.7,1.2
2673,2673,2673,168404,88,0,8,31.35,-88.95,04/2009/13,15,45.8
2674,2674,2674,166010,1,0,8,31.386,-90.611,04/2009/12,0,15.9
2675,2675,2675,228430,28,0,6,39.4553,-85.7556,05/2009/25,4.8,15.6
2676,2676,2676,166636,3,0,8,37.56,-96.6412,04/2009/26,4.7,41
2677,2677,2677,168893,1,-1,-1,66.6496,-143.7479,05/2009/6,4,1.4
2678,2678,2678,166272,2,0,8,36.6315,-90.8446,05/2009/8,0.2,9.7
2679,2679,2679,167163,17,0,8,29.57,-97.15,04/2009/17,2.5,18.4
2680,2680,2680,165460,2,0,0,35.6848,-90.5969,04/2009/28,12.6,48.1
2681,2681,2681,165455,13,0,8,35.9036,-90.6867,04/2009/28,11.5,27.7
2682,2682,2682,165457,7,0,7,35.82,-90.43,04/2009/28,12.5,43.6
2683,2683,2683,166825,9,0,8,30.51,-99.85,04/2009/27,5.2,23.9
2684,2684,2684,166844,830,0,8,31.45,-100.45,04/2009/27,7.4,14.7
2685,2685,2685,167170,53,0,8,29.6913,-97.0961,04/2009/17,6.7,45.9
2686,2686,2686,165458,4,0,8,35.6544,-90.6825,04/2009/28,13.4,51.2
2687,2687,2687,165461,128,0,8,35.824,-90.6997,04/2009/30,10.6,31.8
2688,2688,2688,165281,11,0,8,33.8025,-97.7464,04/2009/29,1.8,71.8
2689,2689,2689,165332,0,0,8,33.8966,-96.5945,04/2009/29,0.3,91.2
2690,2690,2690,167524,1,0,8,31.0883,-89.4081,04/2009/12,0.4,13.7
2691,2691,2691,165322,0,0,8,33.8738,-97.4542,04/2009/29,1.8,68.3
2692,2692,2692,165321,0,0,8,33.8738,-97.4542,04/2009/29,1.8,68.3
2693,2693,2693,165999,1,0,7,46.54,-97.25,06/2009/17,21.7,16
2694,2694,2694,176375,1,0,0,46.73,-96.96,06/2009/17,5.9,4.9
2695,2695,2695,166772,7,0,8,46.47,-96.7,06/2009/18,5.9,3.6
2696,2696,2696,165258,8,0,8,31.6969,-96.5012,04/2009/28,40.5,19.3
2697,2697,2697,165268,129,0,8,30.8657,-96.5921,04/2009/28,25.7,126.6
2698,2698,2698,165309,0,0,8,33.8738,-97.4542,04/2009/29,1.8,68.3
2699,2699,2699,165314,19,0,8,33.4452,-96.3367,04/2009/29,0.7,41.8
2700,2700,2700,165278,0,0,8,33.9046,-97.4632,04/2009/29,1.8,68.3
2701,2701,2701,165280,3,0,8,33.7129,-97.4927,04/2009/29,1.8,68.3
2702,2702,2702,167777,4,0,8,38.1378,-88.6679,05/2009/8,0,92.2
2703,2703,2703,166303,11,0,8,36.8851,-87.5349,05/2009/8,0,10.4
2704,2704,2704,166311,16,0,8,36.9032,-88.7791,05/2009/9,19.9,3.4
2705,2705,2705,166910,6,0,8,30.9,-94.82,05/2009/3,2.3,12
2706,2706,2706,166909,6,0,8,30.8165,-94.753,05/2009/3,1.7,13.5
2707,2707,2707,166908,3,0,8,30.86,-95.05,05/2009/3,1.2,19.8
2708,2708,2708,165269,6,0,8,31.07,-96.4764,04/2009/28,30.2,143.3
2709,2709,2709,165942,0,0,8,32.3336,-96.3913,04/2009/28,10.4,3.2
2710,2710,2710,165318,0,0,8,33.8966,-96.594,04/2009/29,0.3,91.2
2711,2711,2711,165326,0,0,8,33.8966,-96.594,04/2009/29,0.3,91.2
2712,2712,2712,166319,6,0,8,36.9532,-87.882,05/2009/8,0,16.8
2713,2713,2713,164982,32,0,8,31.3078,-96.895,04/2009/18,26,9.1
2714,2714,2714,164983,20,0,8,31.6943,-96.5005,04/2009/18,28.5,32.5
2715,2715,2715,166067,5,0,8,37.8895,-87.2987,05/2009/9,23.3,0
2716,2716,2716,166260,6,0,8,38.1518,-89.5001,05/2009/8,0,77.5
2717,2717,2717,167212,2,0,7,36.7092,-90.3502,05/2009/8,0.1,5.9
2718,2718,2718,166269,5,0,7,38.5302,-87.7996,05/2009/27,1.8,6.1
2719,2719,2719,166068,23,0,8,37.9436,-87.4201,05/2009/9,23.3,0
2720,2720,2720,166075,11,0,8,37.2089,-89.4637,05/2009/2,16.9,8.2
2721,2721,2721,166640,5,0,8,37.4477,-97.7907,04/2009/26,9.3,63.4
2722,2722,2722,166280,15,0,8,37.54,-87.26,05/2009/8,0.3,8.6
2723,2723,2723,166282,1,0,8,37.3019,-87.1024,05/2009/8,0.5,11.4
2724,2724,2724,166317,3,0,8,36.8148,-88.2724,05/2009/8,0.2,16.1
2725,2725,2725,166854,338,0,8,30.4302,-99.6819,04/2009/27,5.2,23.9
2726,2726,2726,166855,572,0,8,30.5,-99.77,04/2009/27,5.2,23.9
2727,2727,2727,166858,5,0,8,31.1225,-99.4308,04/2009/27,5.4,18.4
2728,2728,2728,166446,398,0,8,29.5237,-95.1946,04/2009/18,4.8,9.8
2729,2729,2729,166063,1,0,8,37.1373,-89.0964,05/2009/5,1.6,2.3
2730,2730,2730,165282,20,0,8,33.65,-97.38,04/2009/29,1.8,68.3
2731,2731,2731,167205,1,0,8,29.5766,-97.7176,04/2009/18,29,18.6
2732,2732,2732,167208,138,0,8,29.1,-97.28,04/2009/18,34.7,27.6
2733,2733,2733,167228,223,0,8,30.2815,-98.4143,04/2009/27,3.1,31.2
2734,2734,2734,167229,34,0,7,29.67,-97.97,04/2009/27,1.5,13.9
2735,2735,2735,165257,7,0,8,31.2228,-96.6007,04/2009/28,30.2,143.3
2736,2736,2736,159052,17,0,8,35.6668,-91.1632,04/2009/28,17.7,43.8
2737,2737,2737,166177,3,0,8,37.27,-86.98,05/2009/9,11.4,5.6
2738,2738,2738,158390,9,-1,-1,65.087,-147.7284,04/2009/30,0.1,0
2739,2739,2739,158397,2,-1,-1,65.1652,-147.3253,04/2009/30,0.1,0
2740,2740,2740,167333,54,0,8,36.8708,-89.5684,05/2009/1,43.7,23.5
2741,2741,2741,165267,7,0,8,31.6863,-96.369,04/2009/28,34.7,40.9
2742,2742,2742,165259,2,0,8,31.8017,-96.4902,04/2009/28,40.5,19.3
2743,2743,2743,165056,28,0,8,31.8344,-96.8067,04/2009/28,38.2,8.3
2744,2744,2744,159050,5,0,8,35.4533,-92.0103,04/2009/28,21.4,29
2745,2745,2745,159040,30,0,8,35.756,-91.6054,04/2009/28,19.7,32.9
2746,2746,2746,159041,93,0,8,34.94,-91.98,04/2009/28,6.2,14.7
2747,2747,2747,165885,5,0,7,41.45,-93.71,06/2009/19,7.2,21.1
2748,2748,2748,166181,7,0,8,37.7615,-89.3676,05/2009/3,8.2,7.9
2749,2749,2749,166183,104,0,8,38.08,-88.17,05/2009/9,45.9,0
2750,2750,2750,166184,16,0,8,38.4228,-87.7432,05/2009/3,4,3.8
2751,2751,2751,166270,3,0,6,36.8977,-90.0518,05/2009/1,15.7,14.9
2752,2752,2752,165023,4,0,8,31.1385,-98.1999,04/2009/27,5.8,27.1
2753,2753,2753,165026,728,0,8,31.0922,-97.7202,04/2009/27,3.2,23.5
2754,2754,2754,165244,3,0,8,31.5663,-97.9692,04/2009/27,4,17.3
2755,2755,2755,166774,1,0,4,48.89,-98.16,06/2009/18,6.1,2.7
2756,2756,2756,164363,175,0,8,39.11,-95.08,04/2009/25,0,13.5
2757,2757,2757,166257,11,0,6,38.4213,-89.0826,05/2009/8,0,19.8
2758,2758,2758,164371,222,0,8,39.25,-94.89,04/2009/26,12.7,14.4
2759,2759,2759,164372,10,0,8,39.06,-95.15,04/2009/26,13.5,29.9
2760,2760,2760,167201,40,0,8,29.2629,-97.7572,04/2009/18,30.8,32.6
2761,2761,2761,167202,3,0,8,30.21,-96.96,04/2009/18,56.1,33
2762,2762,2762,166071,36,0,8,37.3221,-89.5053,05/2009/1,38.8,16.9
2763,2763,2763,165276,0,0,8,33.8966,-96.5945,04/2009/29,0.3,91.2
2764,2764,2764,166545,75,0,8,33.467,-94.0313,05/2009/2,6.5,20.4
2765,2765,2765,167700,88,0,8,29.097,-97.2918,04/2009/27,1.2,13.1
2766,2766,2766,167702,2,0,8,30.0014,-98.8825,04/2009/27,3.3,35.2
2767,2767,2767,165323,3,0,8,33.7129,-97.4927,04/2009/29,1.8,68.3
2768,2768,2768,166185,7,0,7,38.0315,-88.0264,05/2009/4,10.7,3.9
2769,2769,2769,166194,4,0,8,38.4994,-87.5075,05/2009/2,12.1,1.8
2770,2770,2770,166291,61,0,8,38.0067,-87.5882,05/2009/8,0.2,27.9
2771,2771,2771,174530,466,0,7,38.9625,-95.2214,05/2009/15,0.5,12.3
2772,2772,2772,162678,1,-1,-1,64.646,-165.3072,05/2009/4,0,0
2773,2773,2773,172612,1,0,8,34.5613,-90.6097,05/2009/2,8.7,25.1
2774,2774,2774,168994,4,0,8,34.3117,-93.8459,05/2009/12,13.7,5.4
2775,2775,2775,171951,7,0,8,35.8761,-91.214,05/2009/1,22.5,20.5
2776,2776,2776,176357,9,0,8,38.5261,-87.2843,05/2009/2,12.6,2
2777,2777,2777,169423,21,0,8,32.358,-93.7079,05/2009/3,8.5,25.7
2778,2778,2778,174386,10,0,8,36.563,-87.3475,05/2009/9,13.8,34.3
2779,2779,2779,172800,35,0,8,37.109,-80.5883,05/2009/28,15.4,12.5
2780,2780,2780,172803,8,0,8,37.2525,-80.7634,05/2009/29,3.9,1.3
2781,2781,2781,175998,12,0,8,33.8944,-88.1493,05/2009/6,0,39.5
2782,2782,2782,159496,224,0,8,34.7869,-92.2735,05/2009/2,7.5,80.5
2783,2783,2783,159497,168,0,8,34.8193,-92.2682,05/2009/2,7.5,80.5
2784,2784,2784,159498,1,0,8,34.1676,-93.149,05/2009/2,1.4,64.3
2785,2785,2785,175887,423,0,8,31.3132,-89.3242,05/2009/16,11,14.1
2786,2786,2786,170910,21,0,0,32.1005,-111.3442,06/2009/30,0,0
2787,2787,2787,176353,12,0,8,39.3158,-86.7309,05/2009/1,40.1,13.1
2788,2788,2788,176358,9,0,8,38.5261,-87.2843,05/2009/2,12.6,2
2789,2789,2789,163406,2,-1,-1,65.18,-152.0123,05/2009/12,1.1,0.1
2790,2790,2790,174373,70,0,8,36.212,-86.3191,05/2009/9,10.6,32.7
2791,2791,2791,174910,24,0,8,36.7372,-86.5484,05/2009/9,12.3,36.4
2792,2792,2792,174899,9,0,8,36.7414,-86.5537,05/2009/9,12.3,36.4
2793,2793,2793,174914,45,0,8,38.0614,-84.7463,05/2009/25,7.7,20
2794,2794,2794,174916,3,0,8,37.4666,-86.6905,05/2009/27,1.7,7.5
2795,2795,2795,172809,4,0,7,35.13,-90.92,05/2009/6,1.5,47.5
2796,2796,2796,176359,3,0,7,38.52,-87.52,05/2009/2,3.4,1.5
2797,2797,2797,175173,5,0,7,37.9009,-94.595,05/2009/8,0.1,57.6
2798,2798,2798,172697,10,0,8,39.0616,-87.5837,05/2009/1,55.4,7.9
2799,2799,2799,163442,0,-1,-1,62.654,-160.2289,05/2009/16,0,0
2800,2800,2800,171943,1,0,8,35.8803,-91.2744,05/2009/1,22.5,20.5
2801,2801,2801,171954,46,0,8,35.6233,-91.3149,05/2009/1,9.7,8.3
2802,2802,2802,170665,170,0,8,31.71,-98.99,05/2009/8,0.6,0
2803,2803,2803,176344,10,0,7,39.6565,-87.3985,05/2009/1,21.3,5
2804,2804,2804,175803,4,0,8,33.42,-88.64,05/2009/16,11.8,8.8
2805,2805,2805,174376,26,0,8,36.4854,-86.6421,05/2009/9,13.6,43.6
2806,2806,2806,174378,123,0,8,36.3358,-86.6985,05/2009/9,12.4,39.2
2807,2807,2807,174380,12,0,8,36.5153,-86.0226,05/2009/9,8.5,48.5
2808,2808,2808,173623,14,0,8,41.8628,-92.2983,06/2009/19,10.7,34.7
2809,2809,2809,173645,1,0,2,44.1647,-98.1,05/2009/1,3.8,0
2810,2810,2810,173652,1,0,6,43.827,-98.0814,05/2009/1,1,0
2811,2811,2811,173656,17,0,8,43.7345,-97.95,05/2009/1,1,0
2812,2812,2812,173818,9,0,8,38.6821,-87.5435,05/2009/1,21.5,3.4
2813,2813,2813,173808,2,0,8,39.1374,-87.665,05/2009/1,38.1,5.5
2814,2814,2814,173851,6,0,8,39.0574,-86.9769,05/2009/1,40.2,8.7
2815,2815,2815,175115,21,0,8,35.8441,-90.7185,05/2009/24,4,39.9
2816,2816,2816,171895,0,0,8,34.2346,-93.1558,05/2009/12,10.1,4
2817,2817,2817,169672,4,0,8,29.2007,-102.9741,05/2009/9,0,0.1
2818,2818,2818,175234,3,0,8,38.1313,-92.0998,05/2009/8,1.1,166.9
2819,2819,2819,176348,156,0,8,39.4667,-87.4177,05/2009/1,45.2,9.1
2820,2820,2820,176350,10,0,6,38.4982,-87.7018,05/2009/3,4,3.8
2821,2821,2821,168995,2,0,8,34.0232,-93.7972,05/2009/12,13.3,2.4
2822,2822,2822,173660,2,0,4,43.4814,-97.8846,05/2009/1,0.8,0.1
2823,2823,2823,176131,1,0,8,36.899,-95.1,05/2009/1,5.6,13
2824,2824,2824,168885,11,0,7,35.1967,-94.6565,05/2009/5,0.4,40.1
2825,2825,2825,175235,2,0,8,37.7664,-91.6534,05/2009/8,1.8,70.7
2826,2826,2826,175236,14,0,8,36.5141,-91.5299,05/2009/8,0.8,6.4
2827,2827,2827,175782,0,0,8,37.2872,-93.5046,05/2009/23,0,16.4
2828,2828,2828,174627,2,0,8,33.0537,-91.8814,05/2009/11,26.9,19.1
2829,2829,2829,159513,1,0,8,35.42,-92.72,05/2009/1,20.2,9.8
2830,2830,2830,174672,442,0,2,30.904,-102.8787,05/2009/30,0.4,0.3
2831,2831,2831,176337,18,0,6,40.1542,-87.444,05/2009/1,16.8,2.4
2832,2832,2832,176342,20,0,4,39.731,-87.389,05/2009/1,21.3,5
2833,2833,2833,176343,10,0,7,39.6565,-87.3985,05/2009/1,21.3,5
2834,2834,2834,176362,10,0,8,39.1058,-86.975,05/2009/9,17.6,0.4
2835,2835,2835,159525,1,0,8,35.4346,-92.1479,05/2009/3,39.7,34.3
2836,2836,2836,159528,3,0,8,35.0607,-93.868,05/2009/2,4.6,84.2
2837,2837,2837,159538,1,0,8,33.5941,-92.5598,05/2009/2,2.4,17.9
2838,2838,2838,172485,8,0,0,33.6903,-90.8075,05/2009/6,1.3,25.7
2839,2839,2839,172517,4,0,1,33.757,-90.463,05/2009/6,1,27.3
2840,2840,2840,163455,0,-1,-1,61.8464,-162.0387,05/2009/19,4.7,0.3
2841,2841,2841,163459,7,-1,-1,63.036,-163.5681,05/2009/25,0,0
2842,2842,2842,163457,0,-1,-1,62.7289,-164.5326,05/2009/22,0,0
2843,2843,2843,175721,7,0,7,38.8046,-86.6423,05/2009/17,6,0
2844,2844,2844,176203,10,0,8,39.4819,-86.4395,05/2009/14,13.8,16.1
2845,2845,2845,175771,17,0,7,40.5321,-86.7947,05/2009/14,9.1,27
2846,2846,2846,174015,3,0,8,36.55,-84.97,05/2009/3,5.4,14.8
2847,2847,2847,168937,12,0,8,34.4566,-92.7699,05/2009/9,0.4,29.4
2848,2848,2848,168940,108,0,8,34.4659,-93.1256,05/2009/9,1.3,34.5
2849,2849,2849,168944,3,0,8,33.6216,-92.9265,05/2009/10,12.8,22.4
2850,2850,2850,168943,5,0,8,34.1847,-93.1339,05/2009/10,25.9,14.9
2851,2851,2851,172682,65,0,8,37.22,-86.7,05/2009/8,0.4,12.1
2852,2852,2852,174633,34,0,8,37.5316,-85.9035,05/2009/8,0.3,5.5
2853,2853,2853,175089,26,0,8,35.9591,-90.6345,05/2009/24,4,39.9
2854,2854,2854,175316,11,0,8,37.1187,-93.1393,05/2009/1,8.9,20.4
2855,2855,2855,175354,1,0,8,37.2435,-92.2574,05/2009/1,17.1,15.1
2856,2856,2856,166547,218,0,8,32.4392,-93.7903,05/2009/3,8.5,25.7
2857,2857,2857,173866,43,0,8,33.5002,-89.7296,05/2009/7,31.2,6.4
2858,2858,2858,175193,60,0,8,37.8564,-94.0073,05/2009/8,0.3,54.2
2859,2859,2859,175199,14,0,8,37.9724,-93.8054,05/2009/8,0.3,54.2
2860,2860,2860,175206,15,0,8,38.0243,-93.2341,05/2009/8,0.5,117.2
2861,2861,2861,175222,2,0,8,38.113,-92.9361,05/2009/8,0.6,139.1
2862,2862,2862,175226,5,0,8,37.7544,-92.7438,05/2009/8,1.7,71.7
2863,2863,2863,158712,314,0,8,18.3149,-65.6504,05/2009/12,3.2,4.9
2864,2864,2864,159499,3,0,8,34.0564,-92.8958,05/2009/3,64.3,51.8
2865,2865,2865,159500,2,0,8,33.6584,-92.8659,05/2009/3,24.4,60
2866,2866,2866,159501,1,0,8,33.6517,-91.9556,05/2009/3,19.9,66.9
2867,2867,2867,174089,7,0,6,40.715,-90.444,05/2009/16,31.7,1.9
2868,2868,2868,174384,5,0,8,36.5264,-86.0181,05/2009/9,8.5,48.5
2869,2869,2869,174390,2,0,8,36.4992,-87.6951,05/2009/9,13.7,41.1
2870,2870,2870,174683,8,0,8,36.08,-86.03,05/2009/9,9.4,29.1
2871,2871,2871,175229,7,0,8,37.8423,-92.2014,05/2009/8,1.7,123.8
2872,2872,2872,175284,16,0,8,38.8202,-87.2448,05/2009/1,22.1,3.4
2873,2873,2873,175296,16,0,8,38.8202,-87.2448,05/2009/1,22.1,3.4
2874,2874,2874,175331,12,0,8,38.956,-86.9973,05/2009/1,40.2,8.7
2875,2875,2875,193006,11,0,7,38.9178,-86.0923,05/2009/1,27.4,18.8
2876,2876,2876,176369,5,0,8,38.8707,-87.1569,05/2009/9,35,0.4
2877,2877,2877,176373,15,0,8,38.8213,-87.2438,05/2009/9,30.3,0.1
2878,2878,2878,174695,12,0,8,36.1,-87.12,05/2009/9,5.9,28.7
2879,2879,2879,174503,15,0,0,39.861,-95.5169,05/2009/15,0.4,37.8
2880,2880,2880,175336,6,0,7,39.4606,-87.5459,05/2009/25,12.2,29.4
2881,2881,2881,175338,3,0,2,38.8467,-87.8879,05/2009/25,2.1,13.5
2882,2882,2882,175339,52,0,8,36.6927,-93.8796,05/2009/1,7.9,16
2883,2883,2883,172642,14,0,8,38.3981,-96.2438,05/2009/8,0.6,50.5
2884,2884,2884,171882,5,0,8,33.36,-93.58,05/2009/3,9.6,23.2
2885,2885,2885,172431,31,0,8,36.5292,-86.8825,05/2009/1,8.5,20.5
2886,2886,2886,171843,20,0,8,32.9286,-95.7194,05/2009/3,25.4,23.3
2887,2887,2887,171079,22,0,8,32.73,-96.29,05/2009/2,1.7,15.9
2888,2888,2888,169213,1,0,8,34.6865,-85.6522,05/2009/2,36.2,21.1
2889,2889,2889,174967,5,0,7,32.8773,-96.0109,05/2009/2,1.1,33.6
2890,2890,2890,175332,14,0,8,34.1513,-94.6936,05/2009/15,0.6,0
2891,2891,2891,175098,2,0,7,38.7662,-95.8056,05/2009/15,0.2,16.1
2892,2892,2892,171111,18,0,8,32.6249,-96.3391,05/2009/3,28.9,18.3
2893,2893,2893,169339,0,0,8,33.6239,-92.9828,05/2009/6,1.1,5.6
2894,2894,2894,169351,4,0,8,35.603,-93.144,05/2009/6,20.8,32.8
2895,2895,2895,171894,4,0,8,34.3709,-93.0295,05/2009/6,5.3,19
2896,2896,2896,172100,5,0,8,39.1514,-87.6695,05/2009/25,1.7,13.4
2897,2897,2897,172103,3,0,6,38.78,-87.93,05/2009/25,2.2,14
2898,2898,2898,172340,1,0,4,44.8598,-113.6083,06/2009/21,15.5,18.7
2899,2899,2899,171804,2,0,8,32.9931,-95.8334,05/2009/2,1.1,33.6
2900,2900,2900,175162,4,0,8,38.3316,-95.3028,05/2009/15,1.7,15.3
2901,2901,2901,173524,2656,0,8,30.4592,-84.2855,06/2009/28,0.8,5.1
2902,2902,2902,163446,0,-1,-1,61.7978,-161.3462,05/2009/18,1.2,16.9
2903,2903,2903,176148,1,0,8,35.959,-93.68,05/2009/1,13.6,12.7
2904,2904,2904,171818,85,0,8,33.1962,-97.011,05/2009/2,0.9,41.8
2905,2905,2905,175276,3,0,8,35.92,-89.23,05/2009/24,4.4,17.8
2906,2906,2906,172643,50,0,8,38.4,-96.18,05/2009/8,0.6,50.5
2907,2907,2907,176280,29,0,8,33.1453,-85.3195,05/2009/16,16,17.6
2908,2908,2908,170919,8,0,6,39.8872,-87.3844,05/2009/1,29.1,7.1
