,Unnamed: 0,EVENT_ID,osm,forest,forest_year,BEGIN_LAT,BEGIN_LON,BEGIN_DATE
2358,2358,161304,3,0,8,46.61,-102.9,03/2009/6
2359,2359,161306,4,0,8,47.31,-100.01,03/2009/6
2360,2360,161307,2,0,8,46.62,-99.02,03/2009/6
2361,2361,161308,5,0,7,46.62,-99.9,03/2009/6
2362,2362,161309,0,0,8,48.6,-101.03,03/2009/6
2363,2363,152306,4,0,4,45.11,-95.91,03/2009/23
2364,2364,152307,127,0,7,45.1436,-95.0774,03/2009/23
2365,2365,152308,7,0,7,44.89,-96.42,03/2009/23
2366,2366,161974,169,0,8,26.8268,-80.092,03/2009/31
2367,2367,161766,8,0,8,45.9893,-94.9136,03/2009/23
2368,2368,162080,63,0,8,46.35,-98.3,03/2009/22
2369,2369,161767,4,0,4,45.57,-96.03,03/2009/23
2370,2370,167644,12,0,8,32.09,-82.87,04/2009/2
2371,2371,167645,5,0,8,32.18,-82.44,04/2009/2
2372,2372,161311,1,0,8,47.31,-99.43,03/2009/6
2373,2373,161312,1,0,0,48.45,-101.85,03/2009/6
2374,2374,161313,1,0,7,47.84,-100.01,03/2009/6
2375,2375,167646,0,0,8,33.14,-83.4,04/2009/2
2376,2376,167648,10,0,8,32.7,-84.09,04/2009/2
2377,2377,167657,18,0,8,33.6205,-82.7573,04/2009/3
2378,2378,152309,54,0,8,45.32,-95.61,03/2009/23
2379,2379,159211,37,0,0,40.7646,-87.1616,03/2009/10
2380,2380,157360,0,0,8,42.2562,-92.0298,04/2009/26
2381,2381,153244,3,0,6,47.49,-96.06,03/2009/22
2382,2382,158597,1,0,8,33.1307,-83.7171,03/2009/28
2383,2383,161086,10,0,8,34.5516,-87.0416,04/2009/10
2384,2384,160204,37,0,8,36.9602,-89.0818,04/2009/30
2385,2385,160463,100,0,8,31.15,-88.5531,03/2009/27
2386,2386,160465,10,0,8,31.0784,-88.4863,03/2009/27
2387,2387,158817,12,0,8,34.734,-86.8226,04/2009/2
2388,2388,159071,3,0,8,30.8722,-89.1081,03/2009/27
2389,2389,160462,1,0,8,31.0921,-88.57,03/2009/27
2390,2390,158956,432,0,8,34.7573,-86.7401,04/2009/2
2391,2391,156338,5,0,7,41.1933,-93.2061,04/2009/27
2392,2392,160989,314,0,8,29.9475,-90.0697,03/2009/27
2393,2393,160704,8,0,5,45.6532,-100.5275,03/2009/20
2394,2394,159121,30,0,7,43.02,-74.95,03/2009/7
2395,2395,159124,1608,0,8,42.8,-73.92,03/2009/8
2396,2396,160466,10,0,3,45.006,-97.164,03/2009/16
2397,2397,160218,182,0,8,37.7573,-87.0713,04/2009/2
2398,2398,160583,4,0,6,45.6438,-98.5026,03/2009/20
2399,2399,159932,3,0,6,38.5,-93.46,04/2009/27
2400,2400,160212,5,0,8,37.78,-89.92,04/2009/19
2401,2401,160459,8,0,7,45.6562,-100.8175,03/2009/20
2402,2402,158970,47,0,8,34.8211,-86.7762,04/2009/2
2403,2403,156339,9,0,8,41.283,-93.1448,04/2009/27
2404,2404,156340,8,0,7,41.5069,-92.989,04/2009/27
2405,2405,156347,6,0,8,41.017,-93.4758,04/2009/27
2406,2406,160455,5,0,4,45.2551,-100.8457,03/2009/17
2407,2407,153241,3,0,0,46.1,-96.26,03/2009/22
2408,2408,156762,6,0,8,45.5,-68.32,04/2009/5
2409,2409,159130,10,0,8,33.62,-82.79,03/2009/1
2410,2410,153243,3,0,7,47.14,-96.18,03/2009/22
2411,2411,156768,3,0,8,46.52,-68.35,04/2009/9
2412,2412,159132,3,0,8,32.82,-82.77,03/2009/2
2413,2413,157361,4,0,4,42.4581,-92.0644,04/2009/26
2414,2414,153245,1,0,7,48.16,-97.09,03/2009/22
2415,2415,156780,4,0,8,46.85,-69.75,04/2009/23
2416,2416,158585,15,0,8,31.95,-89.88,03/2009/28
2417,2417,149249,2874,0,8,18.4059,-66.1149,02/2009/27
2418,2418,156990,80,0,8,18.4789,-66.3412,02/2009/10
2419,2419,156993,1174,0,8,18.4628,-66.2834,02/2009/10
2420,2420,153240,0,0,4,46.61,-96.67,03/2009/21
2421,2421,159128,12,0,8,33.26,-84.44,03/2009/1
2422,2422,159131,0,0,8,32.82,-82.98,03/2009/2
2423,2423,158832,358,0,7,34.7433,-86.5971,04/2009/2
2424,2424,153836,0,0,8,48.7,-95.19,03/2009/25
2425,2425,166145,5,0,8,31.199,-89.995,04/2009/12
2426,2426,167932,4,0,8,39.25,-87.38,05/2009/27
2427,2427,171255,119,0,8,38.9529,-77.5358,05/2009/26
2428,2428,171267,253,0,8,38.8846,-77.0645,05/2009/26
2429,2429,171276,281,0,8,38.9267,-77.3209,05/2009/26
2430,2430,171277,1318,0,8,39.1139,-77.5382,05/2009/26
2431,2431,171280,184,0,8,38.8543,-77.4333,05/2009/26
2432,2432,167649,3,0,8,33.13,-83.77,04/2009/2
2433,2433,167689,4,0,0,40.2053,-87.4258,04/2009/6
2434,2434,166332,5,0,7,38.2276,-97.3911,04/2009/26
2435,2435,167168,79,0,8,29.68,-96.91,04/2009/17
2436,2436,166330,0,0,8,37.0181,-98.2782,04/2009/26
2437,2437,167986,29,0,8,39.1958,-96.0827,04/2009/26
2438,2438,167997,1,0,8,39.2569,-95.8372,04/2009/26
2439,2439,166327,4,0,8,38.587,-97.8497,04/2009/26
2440,2440,168088,9,0,8,37.3746,-95.511,04/2009/27
2441,2441,166326,10,0,8,37.8274,-97.5284,04/2009/27
2442,2442,167191,2,0,6,37.7144,-95.5028,04/2009/27
2443,2443,166876,5,0,8,45.6036,-98.31,04/2009/1
2444,2444,166877,0,0,7,44.9986,-98.4602,04/2009/1
2445,2445,166323,4,0,0,38.4086,-98.2809,04/2009/26
2446,2446,167188,6,0,8,37.0072,-95.9518,04/2009/27
2447,2447,166864,7,0,0,45.94,-101.99,04/2009/10
2448,2448,167185,9,0,7,37.5305,-95.9477,04/2009/27
2449,2449,166007,13,0,8,31.6,-89.81200000000003,04/2009/12
2450,2450,168037,38,0,8,38.7269,-77.4825,05/2009/6
2451,2451,166885,3,0,7,38.1163,-95.967,04/2009/26
2452,2452,167618,4,0,8,36.7429,-81.1498,04/2009/29
2453,2453,168038,26,0,8,38.6359,-77.5547,05/2009/6
2454,2454,166324,1,0,0,37.4782,-97.7042,04/2009/26
2455,2455,168022,7,0,8,38.8226,-95.6556,04/2009/26
2456,2456,167913,9,0,7,39.86,-85.86,04/2009/29
2457,2457,168004,54,0,8,39.082,-95.3933,04/2009/26
2458,2458,168011,241,0,8,39.1924,-95.5731,04/2009/26
2459,2459,167186,6,0,8,37.3888,-95.5042,04/2009/27
2460,2460,168249,37,0,8,39.1201,-96.7043,04/2009/29
2461,2461,167055,205,0,7,41.61,-93.86,06/2009/23
2462,2462,167054,127,0,7,41.6033,-93.8736,06/2009/23
2463,2463,167056,1244,0,8,41.61,-93.83,06/2009/23
2464,2464,167973,0,0,7,38.7033,-97.36,04/2009/26
2465,2465,167643,0,0,8,31.9897,-82.9374,04/2009/2
2466,2466,167701,2,0,8,39.1374,-87.6658,04/2009/5
2467,2467,167981,17,0,8,39.0181,-96.2833,04/2009/26
2468,2468,166641,13,0,2,38.0471,-97.1329,04/2009/27
2469,2469,168040,9,0,8,38.5511,-77.62,05/2009/6
2470,2470,167873,10,0,8,39.6267,-78.8103,05/2009/4
2471,2471,171282,900,0,8,38.9956,-77.006,05/2009/26
2472,2472,165310,5,0,4,45.2558,-100.8425,04/2009/13
2473,2473,167522,8,0,7,45.655,-100.8172,04/2009/12
2474,2474,166623,16,0,8,45.6561,-98.4967,04/2009/13
2475,2475,166513,6,0,8,30.9703,-96.2732,04/2009/28
2476,2476,167927,16,0,8,38.8202,-87.2448,04/2009/6
2477,2477,166502,219,0,8,29.6308,-95.5206,04/2009/28
2478,2478,167525,16,0,8,31.1982,-89.1692,04/2009/13
2479,2479,167931,5,0,6,39.64,-87.26,05/2009/27
2480,2480,166475,545,0,8,29.5681,-95.0235,04/2009/24
2481,2481,166163,15,0,8,31.42,-89.175,04/2009/12
2482,2482,166249,9,0,7,38.1238,-89.1019,05/2009/8
2483,2483,167778,163,0,8,39.8621,-86.1788,04/2009/6
2484,2484,166480,99,0,8,29.5264,-95.2578,04/2009/24
2485,2485,168351,5,0,8,30.8398,-84.8879,04/2009/13
2486,2486,166645,2,0,7,37.006,-97.1672,04/2009/27
2487,2487,166393,10,0,8,29.9079,-96.5685,04/2009/17
2488,2488,166162,8,0,8,31.778,-89.36399999999998,04/2009/12
2489,2489,171285,250,0,8,39.0235,-76.902,05/2009/26
2490,2490,171287,264,0,8,39.1137,-76.8198,05/2009/26
2491,2491,168012,17,0,8,39.2332,-95.9266,04/2009/26
2492,2492,168021,211,0,8,39.0522,-95.6811,04/2009/26
2493,2493,165459,2,0,8,35.6362,-90.7142,04/2009/28
2494,2494,163114,7,0,8,41.5168,-85.1873,03/2009/10
2495,2495,162943,18,0,8,29.9198,-94.2747,04/2009/18
2496,2496,162951,3,0,8,30.2549,-93.3975,04/2009/18
2497,2497,162380,12,0,7,41.8807,-79.1912,05/2009/28
2498,2498,202358,1,0,8,36.78,-90.1,12/2009/24
2499,2499,163204,8,0,8,39.4707,-80.1494,05/2009/4
2500,2500,163205,65,0,8,39.66,-79.64,05/2009/4
2501,2501,163206,0,0,8,39.53,-79.6,05/2009/4
2502,2502,157704,3,0,8,47.23,-98.43,04/2009/1
2503,2503,162387,8,0,8,41.97,-78.5721,05/2009/28
2504,2504,162402,18,0,8,40.4,-78.057,05/2009/28
2505,2505,162470,9,0,8,40.33,-77.538,05/2009/29
2506,2506,157666,8,0,8,48.98,-97.12,04/2009/1
2507,2507,157671,1,0,5,48.15,-97.03,04/2009/1
2508,2508,157677,5,0,7,47.12,-96.16,04/2009/1
2509,2509,157680,5,0,8,46.61,-96.24,04/2009/1
2510,2510,157685,3,0,0,46.09,-96.25,04/2009/6
2511,2511,164403,7,0,8,42.6407,-92.5518,05/2009/29
2512,2512,159466,8,-1,-1,62.7899,-143.7664,05/2009/6
2513,2513,159467,0,-1,-1,61.7926,-157.3366,05/2009/3
2514,2514,159468,0,-1,-1,61.8515,-158.14700000000005,05/2009/3
2515,2515,157700,1,0,8,46.26,-97.98,04/2009/1
2516,2516,157670,4,0,5,48.52,-97.11,04/2009/1
2517,2517,157718,0,0,8,48.98,-99.49,04/2009/10
2518,2518,157672,3,0,6,47.48,-96.83,04/2009/1
2519,2519,157673,2,0,0,47.13,-96.77,04/2009/1
2520,2520,164678,93,0,7,40.7909,-91.1075,04/2009/30
2521,2521,164714,30,0,8,41.4942,-90.6183,04/2009/1
2522,2522,159469,1,-1,-1,61.6904,-157.1917,05/2009/3
2523,2523,164063,103,0,8,32.0392,-102.058,04/2009/11
2524,2524,164064,110,0,7,31.8357,-102.4435,04/2009/11
2525,2525,162473,5,0,8,40.3405,-77.1969,05/2009/29
2526,2526,164385,15,0,7,41.2112,-92.9318,05/2009/14
2527,2527,164386,4,0,7,40.9691,-93.2575,05/2009/15
2528,2528,157719,17,0,4,48.98,-98.94,04/2009/10
2529,2529,157699,4,0,8,46.61,-97.24,04/2009/1
2530,2530,163118,13,0,8,41.0212,-85.7319,03/2009/10
2531,2531,164392,4,0,7,40.8436,-93.1129,05/2009/15
2532,2532,164394,6,0,8,40.7513,-94.6431,05/2009/15
2533,2533,164399,15,0,5,42.5589,-92.5583,05/2009/28
2534,2534,161243,15,0,8,31.2201,-81.8701,04/2009/5
2535,2535,162452,9,0,8,40.33,-77.538,05/2009/28
2536,2536,162467,16,0,8,40.1812,-77.4831,05/2009/28
2537,2537,164401,2,0,8,42.5485,-92.5152,05/2009/30
2538,2538,164402,3,0,6,41.4888,-92.8635,05/2009/29
2539,2539,157694,1,0,6,48.16,-96.48,04/2009/10
2540,2540,157698,0,0,8,48.97,-96.37,04/2009/10
2541,2541,162740,46,0,8,41.7019,-87.8511,03/2009/10
2542,2542,162767,19,0,8,42.0462,-88.2065,04/2009/26
2543,2543,162948,10,0,0,41.4021,-86.6893,03/2009/10
2544,2544,163112,10,0,8,41.7365,-84.8474,03/2009/10
2545,2545,163113,6,0,0,41.4595,-86.1112,03/2009/10
2546,2546,162472,16,0,8,40.1812,-77.4831,05/2009/29
2547,2547,164062,1986,0,8,32.72,-102.6586,04/2009/11
2548,2548,162758,36,0,8,41.5081,-87.0969,04/2009/5
2549,2549,158416,1,-1,-1,62.9565,-155.585,05/2009/7
2550,2550,161202,4,0,8,30.8,-83.03,04/2009/5
2551,2551,159470,0,-1,-1,61.581,-158.7634,05/2009/3
2552,2552,163208,143,0,8,39.6382,-79.9798,05/2009/4
2553,2553,163198,11,0,8,39.7461,-79.9025,05/2009/4
2554,2554,163203,116,0,8,40.2,-79.92,05/2009/5
2555,2555,157701,1,0,5,46.61,-98.01,04/2009/1
2556,2556,157687,0,0,8,46.6,-96.6,04/2009/6
2557,2557,157689,0,0,7,47.49,-96.04,04/2009/6
2558,2558,157690,0,0,0,47.95,-96.33,04/2009/10
2559,2559,159471,0,-1,-1,61.6136,-159.7508,05/2009/3
2560,2560,159472,0,-1,-1,61.5162,-160.5199,05/2009/6
2561,2561,159473,0,-1,-1,60.9546,-161.2463,05/2009/7
2562,2562,157816,0,-1,-1,62.3363,-150.1708,05/2009/3
2563,2563,161926,5,0,8,40.7793,-86.7607,03/2009/11
2564,2564,168475,0,0,0,45.039,-102.958,04/2009/12
2565,2565,168477,10,0,4,45.468,-102.005,04/2009/12
2566,2566,161290,2,0,8,47.66,-103.0,03/2009/6
2567,2567,168934,23,0,4,40.5,-75.85,05/2009/23
2568,2568,163245,376,0,5,41.03,-84.08,03/2009/10
2569,2569,157714,1,0,4,47.84,-99.27,04/2009/10
2570,2570,166830,3,0,8,31.32,-99.2,04/2009/27
2571,2571,166832,3,0,5,31.33,-99.6,04/2009/27
2572,2572,166860,12,0,8,31.1355,-99.3144,04/2009/27
2573,2573,168537,16,0,8,38.8202,-87.2448,04/2009/30
2574,2574,166828,6,0,8,30.51,-100.9,04/2009/27
2575,2575,166850,3,0,8,30.49,-99.45,04/2009/27
2576,2576,166836,6,0,8,30.65,-100.26,04/2009/27
2577,2577,168233,0,0,0,45.432,-103.044,04/2009/14
2578,2578,168234,3,0,0,45.455,-102.951,04/2009/14
2579,2579,167600,18,0,8,44.3514,-68.9509,04/2009/6
2580,2580,168483,3,0,8,43.77,-100.57,04/2009/10
2581,2581,167579,217,0,8,44.7738,-69.7071,04/2009/4
2582,2582,168237,0,0,0,45.94,-102.943,04/2009/12
2583,2583,157717,1,0,8,48.53,-98.95,04/2009/10
2584,2584,161227,6,0,0,34.37,-101.75,04/2009/16
2585,2585,162859,3,0,8,38.22,-82.85,05/2009/8
2586,2586,162955,9,0,8,30.4956,-92.4426,04/2009/18
2587,2587,162956,18,0,8,30.8552,-93.2877,04/2009/18
2588,2588,161192,2,0,8,47.31,-103.58,03/2009/6
2589,2589,166840,6,0,8,30.67,-100.36,04/2009/27
2590,2590,168941,43,0,8,34.5482,-92.3614,05/2009/9
2591,2591,168942,29,0,8,34.5174,-92.3957,05/2009/9
2592,2592,163359,17,0,8,30.8762,-84.08200000000002,03/2009/31
2593,2593,157715,1,0,8,48.35,-99.81,04/2009/10
2594,2594,161196,7,0,0,46.27,-104.03,03/2009/6
2595,2595,161208,9,0,7,47.93,-104.01,03/2009/6
2596,2596,161310,5,0,0,46.97,-103.19,03/2009/6
2597,2597,167652,4,0,8,32.7342,-82.5165,04/2009/2
2598,2598,166109,5,0,8,31.745,-89.708,04/2009/12
2599,2599,166397,4,0,0,36.4791,-99.7491,04/2009/26
2600,2600,168024,8,0,0,44.63,-98.339,04/2009/1
2601,2601,167647,31,0,8,32.82,-83.79,04/2009/2
2602,2602,167720,128,0,8,40.1024,-75.4645,05/2009/7
2603,2603,162660,4,0,5,47.57,-99.24,04/2009/1
2604,2604,168051,4,0,8,31.78,-87.73,04/2009/12
2605,2605,167596,28,0,8,44.4697,-69.6876,04/2009/7
2606,2606,167598,1231,0,8,44.316,-69.7728,04/2009/7
2607,2607,168530,3,0,8,40.6705,-78.807,06/2009/20
2608,2608,169502,533,0,8,42.22,-71.22,05/2009/24
2609,2609,169504,79,0,8,42.1107,-70.8886,05/2009/24
2610,2610,164029,16,0,8,39.87,-76.87,06/2009/10
2611,2611,164023,8,0,8,39.88,-77.63,06/2009/10
2612,2612,166486,8,0,8,34.6711,-98.9587,04/2009/29
2613,2613,166487,96,0,8,34.3923,-99.0185,04/2009/29
2614,2614,165813,48,0,8,36.39,-98.09,04/2009/26
2615,2615,159482,5,0,7,27.1114,-99.4237,04/2009/17
2616,2616,166488,10,0,0,34.7048,-98.9575,04/2009/29
2617,2617,166492,3,0,8,34.2783,-98.1086,04/2009/29
2618,2618,166494,7,0,8,34.3726,-97.9605,04/2009/29
2619,2619,178430,2,0,7,42.9839,-103.87,07/2009/2
2620,2620,166427,93,0,8,36.43,-99.39,04/2009/26
2621,2621,168485,2,0,8,36.93,-94.9786,04/2009/28
2622,2622,168487,5,0,8,36.8611,-95.5966,04/2009/29
2623,2623,167722,3,0,8,40.47,-75.1,05/2009/7
2624,2624,167723,19,0,7,40.2685,-75.4587,05/2009/7
2625,2625,165806,84,0,8,36.8,-97.28,04/2009/26
2626,2626,165807,36,0,8,36.94,-97.34,04/2009/26
2627,2627,165811,6,0,7,36.36,-98.47,04/2009/26
2628,2628,182208,360,0,8,42.4751,-82.8877,06/2009/25
2629,2629,168366,20,0,8,39.6085,-78.7715,05/2009/23
2630,2630,162673,1,0,0,48.45,-101.85,04/2009/1
2631,2631,162675,1,0,7,47.84,-100.01,04/2009/1
2632,2632,162672,1,0,8,47.31,-99.43,04/2009/1
2633,2633,168026,1,0,6,43.827,-98.0814,04/2009/1
2634,2634,165986,8,0,8,31.631,-90.00200000000002,04/2009/12
2635,2635,162661,2,0,8,46.62,-101.99,04/2009/1
2636,2636,168027,17,0,8,43.7345,-97.95,04/2009/1
2637,2637,168028,2,0,4,43.4814,-97.8846,04/2009/1
2638,2638,168029,2,0,6,43.1503,-97.6683,04/2009/5
2639,2639,162650,4,0,8,46.25,-102.96,04/2009/1
2640,2640,162651,5,0,0,48.98,-101.44,04/2009/1
2641,2641,166884,6,0,7,37.4728,-97.1741,04/2009/27
2642,2642,162663,3,0,8,48.52,-100.19,04/2009/1
2643,2643,162664,0,0,8,48.99,-100.13,04/2009/1
2644,2644,162665,1,0,4,45.99,-101.97,04/2009/1
2645,2645,162666,3,0,8,46.61,-102.9,04/2009/1
2646,2646,162667,4,0,8,47.31,-100.07,04/2009/1
2647,2647,162668,2,0,8,46.62,-99.02,04/2009/1
2648,2648,162670,5,0,7,46.62,-99.9,04/2009/1
2649,2649,162671,0,0,8,48.6,-101.03,04/2009/1
2650,2650,167787,92,0,8,35.949,-94.97,04/2009/18
2651,2651,162652,2,0,5,47.31,-100.72,04/2009/1
2652,2652,162653,2,0,8,46.27,-99.86,04/2009/1
2653,2653,162654,2,0,5,47.83,-102.25,04/2009/1
2654,2654,162656,0,0,5,46.96,-101.03,04/2009/1
2655,2655,162657,4,0,8,48.53,-102.79,04/2009/1
2656,2656,162658,17,0,8,46.27,-98.99,04/2009/1
2657,2657,162659,3,0,6,46.61,-100.52,04/2009/1
2658,2658,168540,2,0,8,40.6205,-78.357,06/2009/20
2659,2659,168567,3,0,8,39.8405,-79.3467,06/2009/17
2660,2660,168569,3,0,8,39.8405,-79.3467,06/2009/18
2661,2661,159868,2,0,5,33.2813,-101.78,04/2009/16
2662,2662,166333,3,0,8,37.5513,-97.9623,04/2009/26
2663,2663,167704,10,0,8,39.0616,-87.5837,04/2009/5
2664,2664,167721,51,0,8,40.16,-75.5,05/2009/7
2665,2665,167604,23,0,8,43.84,-69.6403,04/2009/6
2666,2666,167576,28,0,8,43.255,-71.3747,04/2009/4
2667,2667,167585,97,0,8,43.2462,-71.3666,04/2009/6
2668,2668,166157,6,0,8,31.426,-89.645,04/2009/12
2669,2669,169078,10,0,7,41.02,-89.4384,05/2009/13
2670,2670,166391,3,0,6,36.5439,-99.749,04/2009/26
2671,2671,167599,646,0,8,44.7709,-69.7108,04/2009/7
2672,2672,168025,1,0,2,44.1647,-98.1,04/2009/1
2673,2673,168404,88,0,8,31.35,-88.95,04/2009/13
2674,2674,166010,1,0,8,31.386,-90.611,04/2009/12
2675,2675,228430,28,0,6,39.4553,-85.7556,05/2009/25
2676,2676,166636,3,0,8,37.56,-96.6412,04/2009/26
2677,2677,168893,1,-1,-1,66.6496,-143.7479,05/2009/6
2678,2678,166272,2,0,8,36.6315,-90.8446,05/2009/8
2679,2679,167163,17,0,8,29.57,-97.15,04/2009/17
2680,2680,165460,2,0,0,35.6848,-90.5969,04/2009/28
2681,2681,165455,13,0,8,35.9036,-90.6867,04/2009/28
2682,2682,165457,7,0,7,35.82,-90.43,04/2009/28
2683,2683,166825,9,0,8,30.51,-99.85,04/2009/27
2684,2684,166844,830,0,8,31.45,-100.45,04/2009/27
2685,2685,167170,53,0,8,29.6913,-97.0961,04/2009/17
2686,2686,165458,4,0,8,35.6544,-90.6825,04/2009/28
2687,2687,165461,128,0,8,35.824,-90.6997,04/2009/30
2688,2688,165281,11,0,8,33.8025,-97.7464,04/2009/29
2689,2689,165332,0,0,8,33.8966,-96.5945,04/2009/29
2690,2690,167524,1,0,8,31.0883,-89.4081,04/2009/12
2691,2691,165322,0,0,8,33.8738,-97.4542,04/2009/29
2692,2692,165321,0,0,8,33.8738,-97.4542,04/2009/29
2693,2693,165999,1,0,7,46.54,-97.25,06/2009/17
2694,2694,176375,1,0,0,46.73,-96.96,06/2009/17
2695,2695,166772,7,0,8,46.47,-96.7,06/2009/18
2696,2696,165258,8,0,8,31.6969,-96.5012,04/2009/28
2697,2697,165268,129,0,8,30.8657,-96.5921,04/2009/28
2698,2698,165309,0,0,8,33.8738,-97.4542,04/2009/29
2699,2699,165314,19,0,8,33.4452,-96.3367,04/2009/29
2700,2700,165278,0,0,8,33.9046,-97.4632,04/2009/29
2701,2701,165280,3,0,8,33.7129,-97.4927,04/2009/29
2702,2702,167777,4,0,8,38.1378,-88.6679,05/2009/8
2703,2703,166303,11,0,8,36.8851,-87.5349,05/2009/8
2704,2704,166311,16,0,8,36.9032,-88.7791,05/2009/9
2705,2705,166910,6,0,8,30.9,-94.82,05/2009/3
2706,2706,166909,6,0,8,30.8165,-94.753,05/2009/3
2707,2707,166908,3,0,8,30.86,-95.05,05/2009/3
2708,2708,165269,6,0,8,31.07,-96.4764,04/2009/28
2709,2709,165942,0,0,8,32.3336,-96.3913,04/2009/28
2710,2710,165318,0,0,8,33.8966,-96.594,04/2009/29
2711,2711,165326,0,0,8,33.8966,-96.594,04/2009/29
2712,2712,166319,6,0,8,36.9532,-87.882,05/2009/8
2713,2713,164982,32,0,8,31.3078,-96.895,04/2009/18
2714,2714,164983,20,0,8,31.6943,-96.5005,04/2009/18
2715,2715,166067,5,0,8,37.8895,-87.2987,05/2009/9
2716,2716,166260,6,0,8,38.1518,-89.5001,05/2009/8
2717,2717,167212,2,0,7,36.7092,-90.3502,05/2009/8
2718,2718,166269,5,0,7,38.5302,-87.7996,05/2009/27
2719,2719,166068,23,0,8,37.9436,-87.4201,05/2009/9
2720,2720,166075,11,0,8,37.2089,-89.4637,05/2009/2
2721,2721,166640,5,0,8,37.4477,-97.7907,04/2009/26
2722,2722,166280,15,0,8,37.54,-87.26,05/2009/8
2723,2723,166282,1,0,8,37.3019,-87.1024,05/2009/8
2724,2724,166317,3,0,8,36.8148,-88.2724,05/2009/8
2725,2725,166854,338,0,8,30.4302,-99.6819,04/2009/27
2726,2726,166855,572,0,8,30.5,-99.77,04/2009/27
2727,2727,166858,5,0,8,31.1225,-99.4308,04/2009/27
2728,2728,166446,398,0,8,29.5237,-95.1946,04/2009/18
2729,2729,166063,1,0,8,37.1373,-89.0964,05/2009/5
2730,2730,165282,20,0,8,33.65,-97.38,04/2009/29
2731,2731,167205,1,0,8,29.5766,-97.7176,04/2009/18
2732,2732,167208,138,0,8,29.1,-97.28,04/2009/18
2733,2733,167228,223,0,8,30.2815,-98.4143,04/2009/27
2734,2734,167229,34,0,7,29.67,-97.97,04/2009/27
2735,2735,165257,7,0,8,31.2228,-96.6007,04/2009/28
2736,2736,159052,17,0,8,35.6668,-91.1632,04/2009/28
2737,2737,166177,3,0,8,37.27,-86.98,05/2009/9
2738,2738,158390,9,-1,-1,65.087,-147.7284,04/2009/30
2739,2739,158397,2,-1,-1,65.1652,-147.3253,04/2009/30
2740,2740,167333,54,0,8,36.8708,-89.5684,05/2009/1
2741,2741,165267,7,0,8,31.6863,-96.369,04/2009/28
2742,2742,165259,2,0,8,31.8017,-96.4902,04/2009/28
2743,2743,165056,28,0,8,31.8344,-96.8067,04/2009/28
2744,2744,159050,5,0,8,35.4533,-92.0103,04/2009/28
2745,2745,159040,30,0,8,35.756,-91.6054,04/2009/28
2746,2746,159041,93,0,8,34.94,-91.98,04/2009/28
2747,2747,165885,5,0,7,41.45,-93.71,06/2009/19
2748,2748,166181,7,0,8,37.7615,-89.3676,05/2009/3
2749,2749,166183,104,0,8,38.08,-88.17,05/2009/9
2750,2750,166184,16,0,8,38.4228,-87.7432,05/2009/3
2751,2751,166270,3,0,6,36.8977,-90.0518,05/2009/1
2752,2752,165023,4,0,8,31.1385,-98.1999,04/2009/27
2753,2753,165026,728,0,8,31.0922,-97.7202,04/2009/27
2754,2754,165244,3,0,8,31.5663,-97.9692,04/2009/27
2755,2755,166774,1,0,4,48.89,-98.16,06/2009/18
2756,2756,164363,175,0,8,39.11,-95.08,04/2009/25
2757,2757,166257,11,0,6,38.4213,-89.0826,05/2009/8
2758,2758,164371,222,0,8,39.25,-94.89,04/2009/26
2759,2759,164372,10,0,8,39.06,-95.15,04/2009/26
2760,2760,167201,40,0,8,29.2629,-97.7572,04/2009/18
2761,2761,167202,3,0,8,30.21,-96.96,04/2009/18
2762,2762,166071,36,0,8,37.3221,-89.5053,05/2009/1
2763,2763,165276,0,0,8,33.8966,-96.5945,04/2009/29
2764,2764,166545,75,0,8,33.467,-94.0313,05/2009/2
2765,2765,167700,88,0,8,29.097,-97.2918,04/2009/27
2766,2766,167702,2,0,8,30.0014,-98.8825,04/2009/27
2767,2767,165323,3,0,8,33.7129,-97.4927,04/2009/29
2768,2768,166185,7,0,7,38.0315,-88.0264,05/2009/4
2769,2769,166194,4,0,8,38.4994,-87.5075,05/2009/2
2770,2770,166291,61,0,8,38.0067,-87.5882,05/2009/8
2771,2771,174530,466,0,7,38.9625,-95.2214,05/2009/15
2772,2772,162678,1,-1,-1,64.646,-165.3072,05/2009/4
2773,2773,172612,1,0,8,34.5613,-90.6097,05/2009/2
2774,2774,168994,4,0,8,34.3117,-93.8459,05/2009/12
2775,2775,171951,7,0,8,35.8761,-91.214,05/2009/1
2776,2776,176357,9,0,8,38.5261,-87.2843,05/2009/2
2777,2777,169423,21,0,8,32.358000000000004,-93.7079,05/2009/3
2778,2778,174386,10,0,8,36.563,-87.3475,05/2009/9
2779,2779,172800,35,0,8,37.109,-80.5883,05/2009/28
2780,2780,172803,8,0,8,37.2525,-80.7634,05/2009/29
2781,2781,175998,12,0,8,33.8944,-88.1493,05/2009/6
2782,2782,159496,224,0,8,34.7869,-92.2735,05/2009/2
2783,2783,159497,168,0,8,34.8193,-92.2682,05/2009/2
2784,2784,159498,1,0,8,34.1676,-93.149,05/2009/2
2785,2785,175887,423,0,8,31.3132,-89.3242,05/2009/16
2786,2786,170910,21,0,0,32.1005,-111.3442,06/2009/30
2787,2787,176353,12,0,8,39.3158,-86.7309,05/2009/1
2788,2788,176358,9,0,8,38.5261,-87.2843,05/2009/2
2789,2789,163406,2,-1,-1,65.18,-152.0123,05/2009/12
